Time;IP_SRC;IP_DST;IP_TTL;IP_LEN;TCP_SPORT;TCP_DPORT;TCP_SEQ;TCP_ACK;TIME_ORIGEM;TIME_DELTA;ARQUIVO;TESTE;ALGORITMO;LOTE
1659672801.72758889198;10.1.3.3;10.3.3.3;59;500;54321;1234;248;0;1659672801.70271396637;0.02487492561;purr2.log;purr2;purr;608583
1659672801.76010704041;10.1.3.3;10.3.3.3;59;500;54321;1234;249;0;1659672801.73496294022;0.02514410019;purr2.log;purr2;purr;608583
1659672812.58084011078;10.1.3.3;10.3.3.3;59;500;54321;1234;500;0;1659672812.55479693413;0.02604317665;purr2.log;purr2;purr;608583
1659672812.67556810379;10.1.3.3;10.3.3.3;59;500;54321;1234;501;0;1659672812.58785796165;0.08771014214;purr2.log;purr2;purr;608583
1659672812.71813106537;10.1.3.3;10.3.3.3;59;500;54321;1234;502;0;1659672812.67866611481;0.03946495056;purr2.log;purr2;purr;608583
1659672812.74735498428;10.1.3.3;10.3.3.3;59;500;54321;1234;503;0;1659672812.71962308884;0.02773189545;purr2.log;purr2;purr;608583
1659672812.78065896034;10.1.3.3;10.3.3.3;59;500;54321;1234;504;0;1659672812.75126695633;0.02939200401;purr2.log;purr2;purr;608583
1659672812.81411910057;10.1.3.3;10.3.3.3;59;500;54321;1234;505;0;1659672812.79114007950;0.02297902107;purr2.log;purr2;purr;608583
1659672812.85284495354;10.1.3.3;10.3.3.3;59;500;54321;1234;506;0;1659672812.81729388237;0.03555107117;purr2.log;purr2;purr;608583
1659672812.88347506523;10.1.3.3;10.3.3.3;59;500;54321;1234;507;0;1659672812.85606908798;0.02740597725;purr2.log;purr2;purr;608583
1659672812.91441988945;10.1.3.3;10.3.3.3;59;500;54321;1234;508;0;1659672812.89146089554;0.02295899391;purr2.log;purr2;purr;608583
1659672812.94476604462;10.1.3.3;10.3.3.3;59;500;54321;1234;509;0;1659672812.92011404037;0.02465200424;purr2.log;purr2;purr;608583
1659672812.97609496117;10.1.3.3;10.3.3.3;59;500;54321;1234;510;0;1659672812.94769096375;0.02840399742;purr2.log;purr2;purr;608583
1659672813.01666688919;10.1.3.3;10.3.3.3;59;500;54321;1234;511;0;1659672812.97854399681;0.03812289238;purr2.log;purr2;purr;608583
1659672813.07311105728;10.1.3.3;10.3.3.3;59;500;54321;1234;512;0;1659672813.01609110832;0.05701994896;purr2.log;purr2;purr;608583
1659672813.17438888550;10.1.3.3;10.3.3.3;59;500;54321;1234;513;0;1659672813.07253098488;0.10185790062;purr2.log;purr2;purr;608583
1659672813.22794508934;10.1.3.3;10.3.3.3;59;500;54321;1234;514;0;1659672813.17516398430;0.05278110504;purr2.log;purr2;purr;608583
1659672813.26453304291;10.1.3.3;10.3.3.3;59;500;54321;1234;515;0;1659672813.22776603699;0.03676700592;purr2.log;purr2;purr;608583
1659672813.31944394112;10.1.3.3;10.3.3.3;59;500;54321;1234;516;0;1659672813.28359198570;0.03585195541;purr2.log;purr2;purr;608583
1659672813.34186410904;10.1.3.3;10.3.3.3;59;500;54321;1234;517;0;1659672813.32261991501;0.01924419403;purr2.log;purr2;purr;608583
1659672813.36653590202;10.1.3.3;10.3.3.3;59;500;54321;1234;518;0;1659672813.34269499779;0.02384090424;purr2.log;purr2;purr;608583
1659672813.40051698685;10.1.3.3;10.3.3.3;59;500;54321;1234;519;0;1659672813.37064003944;0.02987694740;purr2.log;purr2;purr;608583
1659672813.42604207993;10.1.3.3;10.3.3.3;59;500;54321;1234;520;0;1659672813.39473605156;0.03130602837;purr2.log;purr2;purr;608583
1659672813.45986008644;10.1.3.3;10.3.3.3;59;500;54321;1234;521;0;1659672813.43064188957;0.02921819687;purr2.log;purr2;purr;608583
1659672813.48589110374;10.1.3.3;10.3.3.3;59;500;54321;1234;522;0;1659672813.45861911774;0.02727198601;purr2.log;purr2;purr;608583
1659672813.52270102501;10.1.3.3;10.3.3.3;59;500;54321;1234;523;0;1659672813.49068403244;0.03201699257;purr2.log;purr2;purr;608583
1659672813.54821395874;10.1.3.3;10.3.3.3;59;500;54321;1234;524;0;1659672813.52664208412;0.02157187462;purr2.log;purr2;purr;608583
1659672813.58466410637;10.1.3.3;10.3.3.3;59;500;54321;1234;525;0;1659672813.55489110947;0.02977299690;purr2.log;purr2;purr;608583
1659672813.61197900772;10.1.3.3;10.3.3.3;59;500;54321;1234;526;0;1659672813.59093689919;0.02104210854;purr2.log;purr2;purr;608583
1659672813.64060091972;10.1.3.3;10.3.3.3;59;500;54321;1234;527;0;1659672813.61859107018;0.02200984955;purr2.log;purr2;purr;608583
1659672813.67638397217;10.1.3.3;10.3.3.3;59;500;54321;1234;528;0;1659672813.65062308311;0.02576088905;purr2.log;purr2;purr;608583
1659672813.72266793251;10.1.3.3;10.3.3.3;59;500;54321;1234;529;0;1659672813.68265295029;0.04001498222;purr2.log;purr2;purr;608583
1659672813.76250696182;10.1.3.3;10.3.3.3;59;500;54321;1234;530;0;1659672813.73479795456;0.02770900726;purr2.log;purr2;purr;608583
1659672813.80299711227;10.1.3.3;10.3.3.3;59;500;54321;1234;531;0;1659672813.76296806335;0.04002904892;purr2.log;purr2;purr;608583
1659672813.83913302422;10.1.3.3;10.3.3.3;59;500;54321;1234;532;0;1659672813.80780100822;0.03133201599;purr2.log;purr2;purr;608583
1659672813.87685489655;10.1.3.3;10.3.3.3;59;500;54321;1234;533;0;1659672813.84381103516;0.03304386139;purr2.log;purr2;purr;608583
1659672813.90983200073;10.1.3.3;10.3.3.3;59;500;54321;1234;534;0;1659672813.88267588615;0.02715611458;purr2.log;purr2;purr;608583
1659672813.94249510765;10.1.3.3;10.3.3.3;59;500;54321;1234;535;0;1659672813.91953992844;0.02295517921;purr2.log;purr2;purr;608583
1659672813.97513008118;10.1.3.3;10.3.3.3;59;500;54321;1234;536;0;1659672813.94368600845;0.03144407272;purr2.log;purr2;purr;608583
1659672814.00597405434;10.1.3.3;10.3.3.3;59;500;54321;1234;537;0;1659672813.97547006607;0.03050398827;purr2.log;purr2;purr;608583
1659672814.04377007484;10.1.3.3;10.3.3.3;59;500;54321;1234;538;0;1659672814.01500701904;0.02876305580;purr2.log;purr2;purr;608583
1659672814.06886696815;10.1.3.3;10.3.3.3;59;500;54321;1234;539;0;1659672814.04679489136;0.02207207680;purr2.log;purr2;purr;608583
1659672814.09887099266;10.1.3.3;10.3.3.3;59;500;54321;1234;540;0;1659672814.07469511032;0.02417588234;purr2.log;purr2;purr;608583
1659672814.13469791412;10.1.3.3;10.3.3.3;59;500;54321;1234;541;0;1659672814.10665607452;0.02804183960;purr2.log;purr2;purr;608583
1659672814.16669893265;10.1.3.3;10.3.3.3;59;500;54321;1234;542;0;1659672814.13537907600;0.03131985664;purr2.log;purr2;purr;608583
1659672814.19893193245;10.1.3.3;10.3.3.3;59;500;54321;1234;543;0;1659672814.17544889450;0.02348303795;purr2.log;purr2;purr;608583
1659672814.23057794571;10.1.3.3;10.3.3.3;59;500;54321;1234;544;0;1659672814.20309591293;0.02748203278;purr2.log;purr2;purr;608583
1659672814.26425504684;10.1.3.3;10.3.3.3;59;500;54321;1234;545;0;1659672814.23262190819;0.03163313866;purr2.log;purr2;purr;608583
1659672814.30099892616;10.1.3.3;10.3.3.3;59;500;54321;1234;546;0;1659672814.26920795441;0.03179097176;purr2.log;purr2;purr;608583
1659672814.33139300346;10.1.3.3;10.3.3.3;59;500;54321;1234;547;0;1659672814.30394506454;0.02744793892;purr2.log;purr2;purr;608583
1659672814.36340689659;10.1.3.3;10.3.3.3;59;500;54321;1234;548;0;1659672814.33931899071;0.02408790588;purr2.log;purr2;purr;608583
1659672814.40024209023;10.1.3.3;10.3.3.3;59;500;54321;1234;549;0;1659672814.37175798416;0.02848410606;purr2.log;purr2;purr;608583
1659672814.43142199516;10.1.3.3;10.3.3.3;59;500;54321;1234;550;0;1659672814.40204310417;0.02937889099;purr2.log;purr2;purr;608583
1659672814.46353793144;10.1.3.3;10.3.3.3;59;500;54321;1234;551;0;1659672814.43404006958;0.02949786186;purr2.log;purr2;purr;608583
1659672814.50406599045;10.1.3.3;10.3.3.3;59;500;54321;1234;552;0;1659672814.46817302704;0.03589296341;purr2.log;purr2;purr;608583
1659672814.53485894203;10.1.3.3;10.3.3.3;59;500;54321;1234;553;0;1659672814.50780391693;0.02705502510;purr2.log;purr2;purr;608583
1659672814.57229590416;10.1.3.3;10.3.3.3;59;500;54321;1234;554;0;1659672814.54709696770;0.02519893646;purr2.log;purr2;purr;608583
1659672814.60400605202;10.1.3.3;10.3.3.3;59;500;54321;1234;555;0;1659672814.57556796074;0.02843809128;purr2.log;purr2;purr;608583
1659672814.63611388206;10.1.3.3;10.3.3.3;59;500;54321;1234;556;0;1659672814.60735893250;0.02875494957;purr2.log;purr2;purr;608583
1659672814.67018699646;10.1.3.3;10.3.3.3;59;500;54321;1234;557;0;1659672814.63945007324;0.03073692322;purr2.log;purr2;purr;608583
1659672814.70912909508;10.1.3.3;10.3.3.3;59;500;54321;1234;558;0;1659672814.67209792137;0.03703117371;purr2.log;purr2;purr;608583
1659672814.74994492531;10.1.3.3;10.3.3.3;59;500;54321;1234;559;0;1659672814.71309208870;0.03685283661;purr2.log;purr2;purr;608583
1659672814.78665900230;10.1.3.3;10.3.3.3;59;500;54321;1234;560;0;1659672814.75538396835;0.03127503395;purr2.log;purr2;purr;608583
1659672814.88721299171;10.1.3.3;10.3.3.3;59;500;54321;1234;561;0;1659672814.78726506233;0.09994792938;purr2.log;purr2;purr;608583
1659672814.91364502907;10.1.3.3;10.3.3.3;59;500;54321;1234;562;0;1659672814.89067196846;0.02297306061;purr2.log;purr2;purr;608583
1659672814.99437594414;10.1.3.3;10.3.3.3;59;500;54321;1234;563;0;1659672814.91862392426;0.07575201988;purr2.log;purr2;purr;608583
1659672815.01876306534;10.1.3.3;10.3.3.3;59;500;54321;1234;564;0;1659672814.99514889717;0.02361416817;purr2.log;purr2;purr;608583
1659672815.05820894241;10.1.3.3;10.3.3.3;59;500;54321;1234;565;0;1659672815.02263188362;0.03557705879;purr2.log;purr2;purr;608583
1659672815.08893895149;10.1.3.3;10.3.3.3;59;500;54321;1234;566;0;1659672815.05093502998;0.03800392151;purr2.log;purr2;purr;608583
1659672815.11558508873;10.1.3.3;10.3.3.3;59;500;54321;1234;567;0;1659672815.09057688713;0.02500820160;purr2.log;purr2;purr;608583
1659672815.14765405655;10.1.3.3;10.3.3.3;59;500;54321;1234;568;0;1659672815.11468195915;0.03297209740;purr2.log;purr2;purr;608583
1659672815.17551207542;10.1.3.3;10.3.3.3;59;500;54321;1234;569;0;1659672815.14691209793;0.02859997749;purr2.log;purr2;purr;608583
1659672815.20487403870;10.1.3.3;10.3.3.3;59;500;54321;1234;570;0;1659672815.17878890038;0.02608513832;purr2.log;purr2;purr;608583
1659672815.25943899155;10.1.3.3;10.3.3.3;59;500;54321;1234;571;0;1659672815.21078705788;0.04865193367;purr2.log;purr2;purr;608583
1659672815.28862309456;10.1.3.3;10.3.3.3;59;500;54321;1234;572;0;1659672815.25891590118;0.02970719337;purr2.log;purr2;purr;608583
1659672815.31666207314;10.1.3.3;10.3.3.3;59;500;54321;1234;573;0;1659672815.29063200951;0.02603006363;purr2.log;purr2;purr;608583
1659672815.37445592880;10.1.3.3;10.3.3.3;59;500;54321;1234;574;0;1659672815.31497788429;0.05947804451;purr2.log;purr2;purr;608583
1659672815.40467596054;10.1.3.3;10.3.3.3;59;500;54321;1234;575;0;1659672815.37463808060;0.03003787994;purr2.log;purr2;purr;608583
1659672815.46690702438;10.1.3.3;10.3.3.3;59;500;54321;1234;576;0;1659672815.40683794022;0.06006908417;purr2.log;purr2;purr;608583
1659672815.49705600739;10.1.3.3;10.3.3.3;59;500;54321;1234;577;0;1659672815.46702194214;0.03003406525;purr2.log;purr2;purr;608583
1659672815.56304502487;10.1.3.3;10.3.3.3;59;500;54321;1234;578;0;1659672815.50520992279;0.05783510208;purr2.log;purr2;purr;608583
1659672815.59807991982;10.1.3.3;10.3.3.3;59;500;54321;1234;579;0;1659672815.56373310089;0.03434681892;purr2.log;purr2;purr;608583
1659672815.67268490791;10.1.3.3;10.3.3.3;59;500;54321;1234;580;0;1659672815.59544110298;0.07724380493;purr2.log;purr2;purr;608583
1659672815.69967889786;10.1.3.3;10.3.3.3;59;500;54321;1234;581;0;1659672815.67167806625;0.02800083160;purr2.log;purr2;purr;608583
1659672815.77343201637;10.1.3.3;10.3.3.3;59;500;54321;1234;582;0;1659672815.70666503906;0.06676697731;purr2.log;purr2;purr;608583
1659672815.80667901039;10.1.3.3;10.3.3.3;59;500;54321;1234;583;0;1659672815.77461099625;0.03206801414;purr2.log;purr2;purr;608583
1659672815.83379101753;10.1.3.3;10.3.3.3;59;500;54321;1234;584;0;1659672815.80661296844;0.02717804909;purr2.log;purr2;purr;608583
1659672815.89668202400;10.1.3.3;10.3.3.3;59;500;54321;1234;585;0;1659672815.84320902824;0.05347299576;purr2.log;purr2;purr;608583
1659672815.97567605972;10.1.3.3;10.3.3.3;59;500;54321;1234;586;0;1659672815.90337204933;0.07230401039;purr2.log;purr2;purr;608583
1659672816.00107502937;10.1.3.3;10.3.3.3;59;500;54321;1234;587;0;1659672815.97517108917;0.02590394020;purr2.log;purr2;purr;608583
1659672816.04400610924;10.1.3.3;10.3.3.3;59;500;54321;1234;588;0;1659672816.00985693932;0.03414916992;purr2.log;purr2;purr;608583
1659672816.08897590637;10.1.3.3;10.3.3.3;59;500;54321;1234;589;0;1659672816.04747200012;0.04150390625;purr2.log;purr2;purr;608583
1659672816.14068198204;10.1.3.3;10.3.3.3;59;500;54321;1234;590;0;1659672816.09126091003;0.04942107201;purr2.log;purr2;purr;608583
1659672816.16634893417;10.1.3.3;10.3.3.3;59;500;54321;1234;591;0;1659672816.14261102676;0.02373790741;purr2.log;purr2;purr;608583
1659672816.20122408867;10.1.3.3;10.3.3.3;59;500;54321;1234;592;0;1659672816.17185091972;0.02937316895;purr2.log;purr2;purr;608583
1659672816.23599004745;10.1.3.3;10.3.3.3;59;500;54321;1234;593;0;1659672816.20748996735;0.02850008011;purr2.log;purr2;purr;608583
1659672816.27060008049;10.1.3.3;10.3.3.3;59;500;54321;1234;594;0;1659672816.24403309822;0.02656698227;purr2.log;purr2;purr;608583
1659672816.30931210518;10.1.3.3;10.3.3.3;59;500;54321;1234;595;0;1659672816.27694392204;0.03236818314;purr2.log;purr2;purr;608583
1659672816.33861899376;10.1.3.3;10.3.3.3;59;500;54321;1234;596;0;1659672816.31104588509;0.02757310867;purr2.log;purr2;purr;608583
1659672816.36754488945;10.1.3.3;10.3.3.3;59;500;54321;1234;597;0;1659672816.34276700020;0.02477788925;purr2.log;purr2;purr;608583
1659672816.39910006523;10.1.3.3;10.3.3.3;59;500;54321;1234;598;0;1659672816.37087702751;0.02822303772;purr2.log;purr2;purr;608583
1659672816.49243402481;10.1.3.3;10.3.3.3;59;500;54321;1234;599;0;1659672816.40746998787;0.08496403694;purr2.log;purr2;purr;608583
1659672816.54362010956;10.1.3.3;10.3.3.3;59;500;54321;1234;600;0;1659672816.49105811119;0.05256199837;purr2.log;purr2;purr;608583
1659672816.61424803734;10.1.3.3;10.3.3.3;59;500;54321;1234;601;0;1659672816.55945992470;0.05478811264;purr2.log;purr2;purr;608583
1659672816.66972708702;10.1.3.3;10.3.3.3;59;500;54321;1234;602;0;1659672816.62752103806;0.04220604897;purr2.log;purr2;purr;608583
1659672816.70693802834;10.1.3.3;10.3.3.3;59;500;54321;1234;603;0;1659672816.67483592033;0.03210210800;purr2.log;purr2;purr;608583
1659672816.73611998558;10.1.3.3;10.3.3.3;59;500;54321;1234;604;0;1659672816.70670104027;0.02941894531;purr2.log;purr2;purr;608583
1659672816.76713895798;10.1.3.3;10.3.3.3;59;500;54321;1234;605;0;1659672816.73871302605;0.02842593193;purr2.log;purr2;purr;608583
1659672816.80091500282;10.1.3.3;10.3.3.3;59;500;54321;1234;606;0;1659672816.77066397667;0.03025102615;purr2.log;purr2;purr;608583
1659672816.83362793922;10.1.3.3;10.3.3.3;59;500;54321;1234;607;0;1659672816.80274510384;0.03088283539;purr2.log;purr2;purr;608583
1659672816.86869192123;10.1.3.3;10.3.3.3;59;500;54321;1234;608;0;1659672816.84270095825;0.02599096298;purr2.log;purr2;purr;608583
1659672816.90525007248;10.1.3.3;10.3.3.3;59;500;54321;1234;609;0;1659672816.87461590767;0.03063416481;purr2.log;purr2;purr;608583
1659672816.94209194183;10.1.3.3;10.3.3.3;59;500;54321;1234;610;0;1659672816.91468000412;0.02741193771;purr2.log;purr2;purr;608583
1659672816.97296595573;10.1.3.3;10.3.3.3;59;500;54321;1234;611;0;1659672816.94661688805;0.02634906769;purr2.log;purr2;purr;608583
1659672817.00976705551;10.1.3.3;10.3.3.3;59;500;54321;1234;612;0;1659672816.97867202759;0.03109502792;purr2.log;purr2;purr;608583
1659672817.03813099861;10.1.3.3;10.3.3.3;59;500;54321;1234;613;0;1659672817.01466202736;0.02346897125;purr2.log;purr2;purr;608583
1659672817.07578492165;10.1.3.3;10.3.3.3;59;500;54321;1234;614;0;1659672817.04699611664;0.02878880501;purr2.log;purr2;purr;608583
1659672817.11217904091;10.1.3.3;10.3.3.3;59;500;54321;1234;615;0;1659672817.07701611519;0.03516292572;purr2.log;purr2;purr;608583
1659672817.14908003807;10.1.3.3;10.3.3.3;59;500;54321;1234;616;0;1659672817.11893105507;0.03014898300;purr2.log;purr2;purr;608583
1659672817.18208503723;10.1.3.3;10.3.3.3;59;500;54321;1234;617;0;1659672817.15462398529;0.02746105194;purr2.log;purr2;purr;608583
1659672817.21584010124;10.1.3.3;10.3.3.3;59;500;54321;1234;618;0;1659672817.18675208092;0.02908802032;purr2.log;purr2;purr;608583
1659672817.24689602852;10.1.3.3;10.3.3.3;59;500;54321;1234;619;0;1659672817.22261905670;0.02427697182;purr2.log;purr2;purr;608583
1659672817.27125597000;10.1.3.3;10.3.3.3;59;500;54321;1234;620;0;1659672817.25098490715;0.02027106285;purr2.log;purr2;purr;608583
1659672817.30855298042;10.1.3.3;10.3.3.3;59;500;54321;1234;621;0;1659672817.27933192253;0.02922105789;purr2.log;purr2;purr;608583
1659672817.35707592964;10.1.3.3;10.3.3.3;59;500;54321;1234;622;0;1659672817.31587600708;0.04119992256;purr2.log;purr2;purr;608583
1659672817.41077995300;10.1.3.3;10.3.3.3;59;500;54321;1234;623;0;1659672817.35974311829;0.05103683472;purr2.log;purr2;purr;608583
1659672817.49552798271;10.1.3.3;10.3.3.3;59;500;54321;1234;624;0;1659672817.41217207909;0.08335590363;purr2.log;purr2;purr;608583
1659672817.60190391541;10.1.3.3;10.3.3.3;59;500;54321;1234;625;0;1659672817.49907302856;0.10283088684;purr2.log;purr2;purr;608583
1659672817.63257694244;10.1.3.3;10.3.3.3;59;500;54321;1234;626;0;1659672817.60355091095;0.02902603149;purr2.log;purr2;purr;608583
1659672817.65978789330;10.1.3.3;10.3.3.3;59;500;54321;1234;627;0;1659672817.63471198082;0.02507591248;purr2.log;purr2;purr;608583
1659672817.69345903397;10.1.3.3;10.3.3.3;59;500;54321;1234;628;0;1659672817.66341590881;0.03004312515;purr2.log;purr2;purr;608583
1659672817.73716592789;10.1.3.3;10.3.3.3;59;500;54321;1234;629;0;1659672817.70029711723;0.03686881065;purr2.log;purr2;purr;608583
1659672817.76507592201;10.1.3.3;10.3.3.3;59;500;54321;1234;630;0;1659672817.74095892906;0.02411699295;purr2.log;purr2;purr;608583
1659672817.80523705482;10.1.3.3;10.3.3.3;59;500;54321;1234;631;0;1659672817.77141904831;0.03381800652;purr2.log;purr2;purr;608583
1659672817.83568501472;10.1.3.3;10.3.3.3;59;500;54321;1234;632;0;1659672817.80383110046;0.03185391426;purr2.log;purr2;purr;608583
1659672817.87431097031;10.1.3.3;10.3.3.3;59;500;54321;1234;633;0;1659672817.83966803551;0.03464293480;purr2.log;purr2;purr;608583
1659672817.91338491440;10.1.3.3;10.3.3.3;59;500;54321;1234;634;0;1659672817.87665605545;0.03672885895;purr2.log;purr2;purr;608583
1659672817.95098495483;10.1.3.3;10.3.3.3;59;500;54321;1234;635;0;1659672817.91948509216;0.03149986267;purr2.log;purr2;purr;608583
1659672817.98813295364;10.1.3.3;10.3.3.3;59;500;54321;1234;636;0;1659672817.95577907562;0.03235387802;purr2.log;purr2;purr;608583
1659672818.02926802635;10.1.3.3;10.3.3.3;59;500;54321;1234;637;0;1659672817.99178504944;0.03748297691;purr2.log;purr2;purr;608583
1659672818.10308098793;10.1.3.3;10.3.3.3;59;500;54321;1234;638;0;1659672818.03521990776;0.06786108017;purr2.log;purr2;purr;608583
1659672818.14286303520;10.1.3.3;10.3.3.3;59;500;54321;1234;639;0;1659672818.10338592529;0.03947710991;purr2.log;purr2;purr;608583
1659672818.17475199699;10.1.3.3;10.3.3.3;59;500;54321;1234;640;0;1659672818.14535903931;0.02939295769;purr2.log;purr2;purr;608583
1659672818.20839500427;10.1.3.3;10.3.3.3;59;500;54321;1234;641;0;1659672818.17688393593;0.03151106834;purr2.log;purr2;purr;608583
1659672818.24738097191;10.1.3.3;10.3.3.3;59;500;54321;1234;642;0;1659672818.21909999847;0.02828097343;purr2.log;purr2;purr;608583
1659672818.27859902382;10.1.3.3;10.3.3.3;59;500;54321;1234;643;0;1659672818.25166106224;0.02693796158;purr2.log;purr2;purr;608583
1659672818.31541609764;10.1.3.3;10.3.3.3;59;500;54321;1234;644;0;1659672818.28311109543;0.03230500221;purr2.log;purr2;purr;608583
1659672818.35277199745;10.1.3.3;10.3.3.3;59;500;54321;1234;645;0;1659672818.32357788086;0.02919411659;purr2.log;purr2;purr;608583
1659672818.39335799217;10.1.3.3;10.3.3.3;59;500;54321;1234;646;0;1659672818.35909605026;0.03426194191;purr2.log;purr2;purr;608583
1659672818.43156194687;10.1.3.3;10.3.3.3;59;500;54321;1234;647;0;1659672818.39590907097;0.03565287590;purr2.log;purr2;purr;608583
1659672818.46322607994;10.1.3.3;10.3.3.3;59;500;54321;1234;648;0;1659672818.43538808823;0.02783799171;purr2.log;purr2;purr;608583
1659672818.49762988091;10.1.3.3;10.3.3.3;59;500;54321;1234;649;0;1659672818.46725511551;0.03037476540;purr2.log;purr2;purr;608583
1659672818.53063702583;10.1.3.3;10.3.3.3;59;500;54321;1234;650;0;1659672818.49962997437;0.03100705147;purr2.log;purr2;purr;608583
1659672818.56873989105;10.1.3.3;10.3.3.3;59;500;54321;1234;651;0;1659672818.53944611549;0.02929377556;purr2.log;purr2;purr;608583
1659672818.60424089432;10.1.3.3;10.3.3.3;59;500;54321;1234;652;0;1659672818.57091999054;0.03332090378;purr2.log;purr2;purr;608583
1659672818.63289690018;10.1.3.3;10.3.3.3;59;500;54321;1234;653;0;1659672818.60666394234;0.02623295784;purr2.log;purr2;purr;608583
1659672818.66325902939;10.1.3.3;10.3.3.3;59;500;54321;1234;654;0;1659672818.63543796539;0.02782106400;purr2.log;purr2;purr;608583
1659672818.69625496864;10.1.3.3;10.3.3.3;59;500;54321;1234;655;0;1659672818.66685199738;0.02940297127;purr2.log;purr2;purr;608583
1659672818.72776007652;10.1.3.3;10.3.3.3;59;500;54321;1234;656;0;1659672818.69878411293;0.02897596359;purr2.log;purr2;purr;608583
1659672818.75993204117;10.1.3.3;10.3.3.3;59;500;54321;1234;657;0;1659672818.73086094856;0.02907109261;purr2.log;purr2;purr;608583
1659672818.78893899918;10.1.3.3;10.3.3.3;59;500;54321;1234;658;0;1659672818.76348996162;0.02544903755;purr2.log;purr2;purr;608583
1659672818.81737899780;10.1.3.3;10.3.3.3;59;500;54321;1234;659;0;1659672818.79482793808;0.02255105972;purr2.log;purr2;purr;608583
1659672818.85018897057;10.1.3.3;10.3.3.3;59;500;54321;1234;660;0;1659672818.81944608688;0.03074288368;purr2.log;purr2;purr;608583
1659672819.38325691223;10.1.3.3;10.3.3.3;59;500;54321;1234;661;0;1659672818.85219311714;0.53106379509;purr2.log;purr2;purr;608583
1659672819.38663005829;10.1.3.3;10.3.3.3;59;500;54321;1234;662;0;1659672818.88348293304;0.50314712524;purr2.log;purr2;purr;608583
1659672819.39194011688;10.1.3.3;10.3.3.3;59;500;54321;1234;663;0;1659672818.91958594322;0.47235417366;purr2.log;purr2;purr;608583
1659672819.40109705925;10.1.3.3;10.3.3.3;59;500;54321;1234;664;0;1659672818.94745111465;0.45364594460;purr2.log;purr2;purr;608583
1659672819.41442108154;10.1.3.3;10.3.3.3;59;500;54321;1234;665;0;1659672818.97127294540;0.44314813614;purr2.log;purr2;purr;608583
1659672819.41603207588;10.1.3.3;10.3.3.3;59;500;54321;1234;666;0;1659672819.00078296661;0.41524910927;purr2.log;purr2;purr;608583
1659672819.41758489609;10.1.3.3;10.3.3.3;59;500;54321;1234;667;0;1659672819.03171396255;0.38587093353;purr2.log;purr2;purr;608583
1659672819.41899991035;10.1.3.3;10.3.3.3;59;500;54321;1234;668;0;1659672819.05986189842;0.35913801193;purr2.log;purr2;purr;608583
1659672819.42053198814;10.1.3.3;10.3.3.3;59;500;54321;1234;669;0;1659672819.09176611900;0.32876586914;purr2.log;purr2;purr;608583
1659672819.43624496460;10.1.3.3;10.3.3.3;59;500;54321;1234;679;0;1659672819.39688396454;0.03936100006;purr2.log;purr2;purr;608583
1659672819.46045708656;10.1.3.3;10.3.3.3;59;500;54321;1234;680;0;1659672819.43490099907;0.02555608749;purr2.log;purr2;purr;608583
1659672819.51974296570;10.1.3.3;10.3.3.3;59;500;54321;1234;681;0;1659672819.48807811737;0.03166484833;purr2.log;purr2;purr;608583
1659672819.54912805557;10.1.3.3;10.3.3.3;59;500;54321;1234;682;0;1659672819.52267694473;0.02645111084;purr2.log;purr2;purr;608583
1659672819.57261610031;10.1.3.3;10.3.3.3;59;500;54321;1234;683;0;1659672819.55066800117;0.02194809914;purr2.log;purr2;purr;608583
1659672819.61032891273;10.1.3.3;10.3.3.3;59;500;54321;1234;684;0;1659672819.57878303528;0.03154587746;purr2.log;purr2;purr;608583
1659672819.66384601593;10.1.3.3;10.3.3.3;59;500;54321;1234;685;0;1659672819.61870098114;0.04514503479;purr2.log;purr2;purr;608583
1659672819.70193505287;10.1.3.3;10.3.3.3;59;500;54321;1234;686;0;1659672819.66703391075;0.03490114212;purr2.log;purr2;purr;608583
1659672819.78720998764;10.1.3.3;10.3.3.3;59;500;54321;1234;687;0;1659672819.70673203468;0.08047795296;purr2.log;purr2;purr;608583
1659672819.81980705261;10.1.3.3;10.3.3.3;59;500;54321;1234;688;0;1659672819.79355406761;0.02625298500;purr2.log;purr2;purr;608583
1659672819.84826302528;10.1.3.3;10.3.3.3;59;500;54321;1234;689;0;1659672819.82532691956;0.02293610573;purr2.log;purr2;purr;608583
1659672819.92277407646;10.1.3.3;10.3.3.3;59;500;54321;1234;690;0;1659672819.85882306099;0.06395101547;purr2.log;purr2;purr;608583
1659672819.96011090279;10.1.3.3;10.3.3.3;59;500;54321;1234;691;0;1659672819.93072104454;0.02938985825;purr2.log;purr2;purr;608583
1659672819.99586200714;10.1.3.3;10.3.3.3;59;500;54321;1234;692;0;1659672819.96322488785;0.03263711929;purr2.log;purr2;purr;608583
1659672820.03168010712;10.1.3.3;10.3.3.3;59;500;54321;1234;693;0;1659672819.99767088890;0.03400921822;purr2.log;purr2;purr;608583
1659672820.07637310028;10.1.3.3;10.3.3.3;59;500;54321;1234;694;0;1659672820.03555202484;0.04082107544;purr2.log;purr2;purr;608583
1659672820.12385988235;10.1.3.3;10.3.3.3;59;500;54321;1234;695;0;1659672820.07909297943;0.04476690292;purr2.log;purr2;purr;608583
1659672820.16082501411;10.1.3.3;10.3.3.3;59;500;54321;1234;696;0;1659672820.12277388573;0.03805112839;purr2.log;purr2;purr;608583
