Time;IP_SRC;IP_DST;IP_TTL;IP_LEN;TCP_SPORT;TCP_DPORT;TCP_SEQ;TCP_ACK;TIME_ORIGEM;TIME_DELTA;ARQUIVO;TESTE;ALGORITMO;LOTE;log
1641346922.37012410164;10.1.3.3;10.4.3.3;59;500;54321;1234;201;0;1641346922.33768200874;0.03244209290;limpo2.log;limpo2;limpo;64145;3134
1641346922.40698695183;10.1.3.3;10.4.3.3;59;500;54321;1234;202;0;1641346922.37565088272;0.03133606911;limpo2.log;limpo2;limpo;64145;3134
1641346922.43823289871;10.1.3.3;10.4.3.3;59;500;54321;1234;203;0;1641346922.41399693489;0.02423596382;limpo2.log;limpo2;limpo;64145;3134
1641346922.48080706596;10.1.3.3;10.4.3.3;59;500;54321;1234;204;0;1641346922.44704890251;0.03375816345;limpo2.log;limpo2;limpo;64145;3134
1641346922.52544403076;10.1.3.3;10.4.3.3;59;500;54321;1234;205;0;1641346922.49039006233;0.03505396843;limpo2.log;limpo2;limpo;64145;3134
1641346922.55140900612;10.1.3.3;10.4.3.3;59;500;54321;1234;206;0;1641346922.52218508720;0.02922391891;limpo2.log;limpo2;limpo;64145;3134
1641346922.58688306808;10.1.3.3;10.4.3.3;59;500;54321;1234;207;0;1641346922.55732202530;0.02956104279;limpo2.log;limpo2;limpo;64145;3134
1641346922.63025808334;10.1.3.3;10.4.3.3;59;500;54321;1234;208;0;1641346922.59733390808;0.03292417526;limpo2.log;limpo2;limpo;64145;3134
1641346922.66898608208;10.1.3.3;10.4.3.3;59;500;54321;1234;209;0;1641346922.63775300980;0.03123307228;limpo2.log;limpo2;limpo;64145;3134
1641346922.70452094078;10.1.3.3;10.4.3.3;59;500;54321;1234;210;0;1641346922.67001008987;0.03451085091;limpo2.log;limpo2;limpo;64145;3134
1641346922.74251604080;10.1.3.3;10.4.3.3;59;500;54321;1234;211;0;1641346922.71358895302;0.02892708778;limpo2.log;limpo2;limpo;64145;3134
1641346922.79491996765;10.1.3.3;10.4.3.3;59;500;54321;1234;212;0;1641346922.75378394127;0.04113602638;limpo2.log;limpo2;limpo;64145;3134
1641346922.83662104607;10.1.3.3;10.4.3.3;59;500;54321;1234;213;0;1641346922.79363203049;0.04298901558;limpo2.log;limpo2;limpo;64145;3134
1641346922.86193799973;10.1.3.3;10.4.3.3;59;500;54321;1234;214;0;1641346922.83396601677;0.02797198296;limpo2.log;limpo2;limpo;64145;3134
1641346922.90141391754;10.1.3.3;10.4.3.3;59;500;54321;1234;215;0;1641346922.87259602547;0.02881789207;limpo2.log;limpo2;limpo;64145;3134
1641346922.92874693871;10.1.3.3;10.4.3.3;59;500;54321;1234;216;0;1641346922.90677809715;0.02196884155;limpo2.log;limpo2;limpo;64145;3134
1641346922.97116494179;10.1.3.3;10.4.3.3;59;500;54321;1234;217;0;1641346922.93744707108;0.03371787071;limpo2.log;limpo2;limpo;64145;3134
1641346923.02204608917;10.1.3.3;10.4.3.3;59;500;54321;1234;218;0;1641346922.98594498634;0.03610110283;limpo2.log;limpo2;limpo;64145;3134
1641346923.07033300400;10.1.3.3;10.4.3.3;59;500;54321;1234;219;0;1641346923.03159189224;0.03874111176;limpo2.log;limpo2;limpo;64145;3134
1641346923.10424900055;10.1.3.3;10.4.3.3;59;500;54321;1234;220;0;1641346923.06618809700;0.03806090355;limpo2.log;limpo2;limpo;64145;3134
1641346923.16527199745;10.1.3.3;10.4.3.3;59;500;54321;1234;221;0;1641346923.12154388428;0.04372811317;limpo2.log;limpo2;limpo;64145;3134
1641346923.19606709480;10.1.3.3;10.4.3.3;59;500;54321;1234;222;0;1641346923.17330908775;0.02275800705;limpo2.log;limpo2;limpo;64145;3134
1641346923.22521090508;10.1.3.3;10.4.3.3;59;500;54321;1234;223;0;1641346923.20498108864;0.02022981644;limpo2.log;limpo2;limpo;64145;3134
1641346923.25685596466;10.1.3.3;10.4.3.3;59;500;54321;1234;224;0;1641346923.22983098030;0.02702498436;limpo2.log;limpo2;limpo;64145;3134
1641346923.30173707008;10.1.3.3;10.4.3.3;59;500;54321;1234;225;0;1641346923.26628994942;0.03544712067;limpo2.log;limpo2;limpo;64145;3134
1641346923.34224390984;10.1.3.3;10.4.3.3;59;500;54321;1234;226;0;1641346923.30896711349;0.03327679634;limpo2.log;limpo2;limpo;64145;3134
1641346923.37932705879;10.1.3.3;10.4.3.3;59;500;54321;1234;227;0;1641346923.35026502609;0.02906203270;limpo2.log;limpo2;limpo;64145;3134
1641346923.41049003601;10.1.3.3;10.4.3.3;59;500;54321;1234;228;0;1641346923.38630890846;0.02418112755;limpo2.log;limpo2;limpo;64145;3134
1641346923.44390892982;10.1.3.3;10.4.3.3;59;500;54321;1234;229;0;1641346923.41749501228;0.02641391754;limpo2.log;limpo2;limpo;64145;3134
1641346923.48563098907;10.1.3.3;10.4.3.3;59;500;54321;1234;230;0;1641346923.44960188866;0.03602910042;limpo2.log;limpo2;limpo;64145;3134
1641346923.51743602753;10.1.3.3;10.4.3.3;59;500;54321;1234;231;0;1641346923.49031901360;0.02711701393;limpo2.log;limpo2;limpo;64145;3134
1641346923.56178498268;10.1.3.3;10.4.3.3;59;500;54321;1234;232;0;1641346923.52593994141;0.03584504128;limpo2.log;limpo2;limpo;64145;3134
1641346923.60447311401;10.1.3.3;10.4.3.3;59;500;54321;1234;233;0;1641346923.56152796745;0.04294514656;limpo2.log;limpo2;limpo;64145;3134
1641346923.64537405968;10.1.3.3;10.4.3.3;59;500;54321;1234;234;0;1641346923.61308288574;0.03229117393;limpo2.log;limpo2;limpo;64145;3134
1641346923.68059110641;10.1.3.3;10.4.3.3;59;500;54321;1234;235;0;1641346923.64952993393;0.03106117249;limpo2.log;limpo2;limpo;64145;3134
1641346923.73046588898;10.1.3.3;10.4.3.3;59;500;54321;1234;236;0;1641346923.69355988503;0.03690600395;limpo2.log;limpo2;limpo;64145;3134
1641346923.76847410202;10.1.3.3;10.4.3.3;59;500;54321;1234;237;0;1641346923.73891305923;0.02956104279;limpo2.log;limpo2;limpo;64145;3134
1641346923.79209709167;10.1.3.3;10.4.3.3;59;500;54321;1234;238;0;1641346923.77309298515;0.01900410652;limpo2.log;limpo2;limpo;64145;3134
1641346923.81993103027;10.1.3.3;10.4.3.3;59;500;54321;1234;239;0;1641346923.80096507072;0.01896595955;limpo2.log;limpo2;limpo;64145;3134
1641346923.85220694542;10.1.3.3;10.4.3.3;59;500;54321;1234;240;0;1641346923.82899904251;0.02320790291;limpo2.log;limpo2;limpo;64145;3134
1641346923.88391208649;10.1.3.3;10.4.3.3;59;500;54321;1234;241;0;1641346923.86092090607;0.02299118042;limpo2.log;limpo2;limpo;64145;3134
1641346923.91851711273;10.1.3.3;10.4.3.3;59;500;54321;1234;242;0;1641346923.89003109932;0.02848601341;limpo2.log;limpo2;limpo;64145;3134
1641346923.98038411140;10.1.3.3;10.4.3.3;59;500;54321;1234;243;0;1641346923.93382406235;0.04656004906;limpo2.log;limpo2;limpo;64145;3134
1641346924.00333094597;10.1.3.3;10.4.3.3;59;500;54321;1234;244;0;1641346923.96938300133;0.03394794464;limpo2.log;limpo2;limpo;64145;3134
1641346924.03620910645;10.1.3.3;10.4.3.3;59;500;54321;1234;245;0;1641346924.01321291924;0.02299618721;limpo2.log;limpo2;limpo;64145;3134
1641346924.07194709778;10.1.3.3;10.4.3.3;59;500;54321;1234;246;0;1641346924.04335403442;0.02859306335;limpo2.log;limpo2;limpo;64145;3134
1641346924.11317491531;10.1.3.3;10.4.3.3;59;500;54321;1234;247;0;1641346924.07830810547;0.03486680984;limpo2.log;limpo2;limpo;64145;3134
1641346924.14028000832;10.1.3.3;10.4.3.3;59;500;54321;1234;248;0;1641346924.11363291740;0.02664709091;limpo2.log;limpo2;limpo;64145;3134
1641346924.17711400986;10.1.3.3;10.4.3.3;59;500;54321;1234;249;0;1641346924.14969992638;0.02741408348;limpo2.log;limpo2;limpo;64145;3134
1641346925.88857603073;10.1.3.3;10.4.3.3;59;500;54321;1234;292;0;1641346925.86495709419;0.02361893654;limpo2.log;limpo2;limpo;64145;3134
1641346925.92180609703;10.1.3.3;10.4.3.3;59;500;54321;1234;293;0;1641346925.88930296898;0.03250312805;limpo2.log;limpo2;limpo;64145;3134
1641346925.98595404625;10.1.3.3;10.4.3.3;59;500;54321;1234;294;0;1641346925.92956209183;0.05639195442;limpo2.log;limpo2;limpo;64145;3134
1641346926.03342390060;10.1.3.3;10.4.3.3;59;500;54321;1234;295;0;1641346925.99853491783;0.03488898277;limpo2.log;limpo2;limpo;64145;3134
1641346926.06139397621;10.1.3.3;10.4.3.3;59;500;54321;1234;296;0;1641346926.03690505028;0.02448892593;limpo2.log;limpo2;limpo;64145;3134
1641346926.08751797676;10.1.3.3;10.4.3.3;59;500;54321;1234;297;0;1641346926.06971693039;0.01780104637;limpo2.log;limpo2;limpo;64145;3134
1641346926.13672590256;10.1.3.3;10.4.3.3;59;500;54321;1234;298;0;1641346926.09731292725;0.03941297531;limpo2.log;limpo2;limpo;64145;3134
1641346926.16875100136;10.1.3.3;10.4.3.3;59;500;54321;1234;299;0;1641346926.14510202408;0.02364897728;limpo2.log;limpo2;limpo;64145;3134
1641346926.22318696976;10.1.3.3;10.4.3.3;59;500;54321;1234;300;0;1641346926.17298793793;0.05019903183;limpo2.log;limpo2;limpo;64145;3134
1641346926.26868104935;10.1.3.3;10.4.3.3;59;500;54321;1234;301;0;1641346926.23780488968;0.03087615967;limpo2.log;limpo2;limpo;64145;3134
1641346926.31574797630;10.1.3.3;10.4.3.3;59;500;54321;1234;302;0;1641346926.28460502625;0.03114295006;limpo2.log;limpo2;limpo;64145;3134
1641346926.37735295296;10.1.3.3;10.4.3.3;59;500;54321;1234;303;0;1641346926.32248592377;0.05486702919;limpo2.log;limpo2;limpo;64145;3134
1641346926.44399690628;10.1.3.3;10.4.3.3;59;500;54321;1234;304;0;1641346926.40083289146;0.04316401482;limpo2.log;limpo2;limpo;64145;3134
1641346926.49117302895;10.1.3.3;10.4.3.3;59;500;54321;1234;305;0;1641346926.45815110207;0.03302192688;limpo2.log;limpo2;limpo;64145;3134
1641346926.53488111496;10.1.3.3;10.4.3.3;59;500;54321;1234;306;0;1641346926.51027488708;0.02460622787;limpo2.log;limpo2;limpo;64145;3134
1641346926.57962298393;10.1.3.3;10.4.3.3;59;500;54321;1234;307;0;1641346926.55154800415;0.02807497978;limpo2.log;limpo2;limpo;64145;3134
1641346926.64835190773;10.1.3.3;10.4.3.3;59;500;54321;1234;308;0;1641346926.62180089951;0.02655100822;limpo2.log;limpo2;limpo;64145;3134
1641346926.67506098747;10.1.3.3;10.4.3.3;59;500;54321;1234;309;0;1641346926.65697407722;0.01808691025;limpo2.log;limpo2;limpo;64145;3134
1641346926.70508003235;10.1.3.3;10.4.3.3;59;500;54321;1234;310;0;1641346926.68095397949;0.02412605286;limpo2.log;limpo2;limpo;64145;3134
1641346926.72297811508;10.1.3.3;10.4.3.3;59;500;54321;1234;311;0;1641346926.70099902153;0.02197909355;limpo2.log;limpo2;limpo;64145;3134
1641346926.75215697289;10.1.3.3;10.4.3.3;59;500;54321;1234;312;0;1641346926.73302793503;0.01912903786;limpo2.log;limpo2;limpo;64145;3134
1641346926.78336811066;10.1.3.3;10.4.3.3;59;500;54321;1234;313;0;1641346926.76098704338;0.02238106728;limpo2.log;limpo2;limpo;64145;3134
1641346926.84103298187;10.1.3.3;10.4.3.3;59;500;54321;1234;314;0;1641346926.80565905571;0.03537392616;limpo2.log;limpo2;limpo;64145;3134
1641346926.86677789688;10.1.3.3;10.4.3.3;59;500;54321;1234;315;0;1641346926.84520292282;0.02157497406;limpo2.log;limpo2;limpo;64145;3134
1641346926.91101789474;10.1.3.3;10.4.3.3;59;500;54321;1234;316;0;1641346926.87759208679;0.03342580795;limpo2.log;limpo2;limpo;64145;3134
1641346926.94183611870;10.1.3.3;10.4.3.3;59;500;54321;1234;317;0;1641346926.91851997375;0.02331614494;limpo2.log;limpo2;limpo;64145;3134
1641346927.00602698326;10.1.3.3;10.4.3.3;59;500;54321;1234;318;0;1641346926.95012402534;0.05590295792;limpo2.log;limpo2;limpo;64145;3134
1641346927.04428792000;10.1.3.3;10.4.3.3;59;500;54321;1234;319;0;1641346927.00642704964;0.03786087036;limpo2.log;limpo2;limpo;64145;3134
1641346927.07720088959;10.1.3.3;10.4.3.3;59;500;54321;1234;320;0;1641346927.04604291916;0.03115797043;limpo2.log;limpo2;limpo;64145;3134
1641346927.13111805916;10.1.3.3;10.4.3.3;59;500;54321;1234;321;0;1641346927.08555698395;0.04556107521;limpo2.log;limpo2;limpo;64145;3134
1641346927.16315197945;10.1.3.3;10.4.3.3;59;500;54321;1234;322;0;1641346927.14104199409;0.02210998535;limpo2.log;limpo2;limpo;64145;3134
1641346927.20037889481;10.1.3.3;10.4.3.3;59;500;54321;1234;323;0;1641346927.17301797867;0.02736091614;limpo2.log;limpo2;limpo;64145;3134
1641346927.24028110504;10.1.3.3;10.4.3.3;59;500;54321;1234;324;0;1641346927.20898008347;0.03130102158;limpo2.log;limpo2;limpo;64145;3134
1641346927.27857589722;10.1.3.3;10.4.3.3;59;500;54321;1234;325;0;1641346927.24919795990;0.02937793732;limpo2.log;limpo2;limpo;64145;3134
1641346927.32630300522;10.1.3.3;10.4.3.3;59;500;54321;1234;326;0;1641346927.28692889214;0.03937411308;limpo2.log;limpo2;limpo;64145;3134
1641346927.36603808403;10.1.3.3;10.4.3.3;59;500;54321;1234;327;0;1641346927.33751010895;0.02852797508;limpo2.log;limpo2;limpo;64145;3134
1641346927.42272496223;10.1.3.3;10.4.3.3;59;500;54321;1234;328;0;1641346927.37768602371;0.04503893852;limpo2.log;limpo2;limpo;64145;3134
1641346927.45760202408;10.1.3.3;10.4.3.3;59;500;54321;1234;329;0;1641346927.42970108986;0.02790093422;limpo2.log;limpo2;limpo;64145;3134
1641346927.51027798653;10.1.3.3;10.4.3.3;59;500;54321;1234;330;0;1641346927.47156810760;0.03870987892;limpo2.log;limpo2;limpo;64145;3134
1641346927.53863692284;10.1.3.3;10.4.3.3;59;500;54321;1234;331;0;1641346927.51008200645;0.02855491638;limpo2.log;limpo2;limpo;64145;3134
1641346927.58380889893;10.1.3.3;10.4.3.3;59;500;54321;1234;332;0;1641346927.55087304115;0.03293585777;limpo2.log;limpo2;limpo;64145;3134
1641346927.62516403198;10.1.3.3;10.4.3.3;59;500;54321;1234;333;0;1641346927.59370493889;0.03145909309;limpo2.log;limpo2;limpo;64145;3134
1641346927.66992688179;10.1.3.3;10.4.3.3;59;500;54321;1234;334;0;1641346927.63324189186;0.03668498993;limpo2.log;limpo2;limpo;64145;3134
1641346927.70530295372;10.1.3.3;10.4.3.3;59;500;54321;1234;335;0;1641346927.68107199669;0.02423095703;limpo2.log;limpo2;limpo;64145;3134
1641346927.75109100342;10.1.3.3;10.4.3.3;59;500;54321;1234;336;0;1641346927.71965909004;0.03143191338;limpo2.log;limpo2;limpo;64145;3134
1641346927.79237604141;10.1.3.3;10.4.3.3;59;500;54321;1234;337;0;1641346927.76274490356;0.02963113785;limpo2.log;limpo2;limpo;64145;3134
1641346927.83028292656;10.1.3.3;10.4.3.3;59;500;54321;1234;338;0;1641346927.79754304886;0.03273987770;limpo2.log;limpo2;limpo;64145;3134
1641346927.86437296867;10.1.3.3;10.4.3.3;59;500;54321;1234;339;0;1641346927.83850407600;0.02586889267;limpo2.log;limpo2;limpo;64145;3134
1641346927.90784907341;10.1.3.3;10.4.3.3;59;500;54321;1234;340;0;1641346927.87399005890;0.03385901451;limpo2.log;limpo2;limpo;64145;3134
1641346927.96484899521;10.1.3.3;10.4.3.3;59;500;54321;1234;341;0;1641346927.92670893669;0.03814005852;limpo2.log;limpo2;limpo;64145;3134
1641346927.99108004570;10.1.3.3;10.4.3.3;59;500;54321;1234;342;0;1641346927.96897697449;0.02210307121;limpo2.log;limpo2;limpo;64145;3134
1641346928.01376390457;10.1.3.3;10.4.3.3;59;500;54321;1234;343;0;1641346927.99733901024;0.01642489433;limpo2.log;limpo2;limpo;64145;3134
1641346928.04283905029;10.1.3.3;10.4.3.3;59;500;54321;1234;344;0;1641346928.02556705475;0.01727199554;limpo2.log;limpo2;limpo;64145;3134
1641346928.08777499199;10.1.3.3;10.4.3.3;59;500;54321;1234;345;0;1641346928.05369210243;0.03408288956;limpo2.log;limpo2;limpo;64145;3134
1641346928.12584304810;10.1.3.3;10.4.3.3;59;500;54321;1234;346;0;1641346928.09747910500;0.02836394310;limpo2.log;limpo2;limpo;64145;3134
1641346928.18857908249;10.1.3.3;10.4.3.3;59;500;54321;1234;347;0;1641346928.15293097496;0.03564810753;limpo2.log;limpo2;limpo;64145;3134
1641346928.22809791565;10.1.3.3;10.4.3.3;59;500;54321;1234;348;0;1641346928.19358301163;0.03451490402;limpo2.log;limpo2;limpo;64145;3134
1641346928.26289701462;10.1.3.3;10.4.3.3;59;500;54321;1234;349;0;1641346928.23810410500;0.02479290962;limpo2.log;limpo2;limpo;64145;3134
1641346928.28742003441;10.1.3.3;10.4.3.3;59;500;54321;1234;350;0;1641346928.26918196678;0.01823806763;limpo2.log;limpo2;limpo;64145;3134
1641346928.32290792465;10.1.3.3;10.4.3.3;59;500;54321;1234;351;0;1641346928.29335594177;0.02955198288;limpo2.log;limpo2;limpo;64145;3134
1641346928.35786390305;10.1.3.3;10.4.3.3;59;500;54321;1234;352;0;1641346928.33414006233;0.02372384071;limpo2.log;limpo2;limpo;64145;3134
1641346928.38969898224;10.1.3.3;10.4.3.3;59;500;54321;1234;353;0;1641346928.36524391174;0.02445507050;limpo2.log;limpo2;limpo;64145;3134
1641346928.42531108856;10.1.3.3;10.4.3.3;59;500;54321;1234;354;0;1641346928.39523601532;0.03007507324;limpo2.log;limpo2;limpo;64145;3134
1641346928.46415805817;10.1.3.3;10.4.3.3;59;500;54321;1234;355;0;1641346928.43391394615;0.03024411201;limpo2.log;limpo2;limpo;64145;3134
1641346928.50012588501;10.1.3.3;10.4.3.3;59;500;54321;1234;356;0;1641346928.47143507004;0.02869081497;limpo2.log;limpo2;limpo;64145;3134
1641346928.53563904762;10.1.3.3;10.4.3.3;59;500;54321;1234;357;0;1641346928.50899004936;0.02664899826;limpo2.log;limpo2;limpo;64145;3134
1641346928.56715202332;10.1.3.3;10.4.3.3;59;500;54321;1234;358;0;1641346928.54526805878;0.02188396454;limpo2.log;limpo2;limpo;64145;3134
1641346928.60131692886;10.1.3.3;10.4.3.3;59;500;54321;1234;359;0;1641346928.57053899765;0.03077793121;limpo2.log;limpo2;limpo;64145;3134
1641346928.62980508804;10.1.3.3;10.4.3.3;59;500;54321;1234;360;0;1641346928.60936594009;0.02043914795;limpo2.log;limpo2;limpo;64145;3134
1641346932.97156691551;10.1.3.3;10.4.3.3;59;500;54321;1234;500;0;1641346932.94274210930;0.02882480621;limpo2.log;limpo2;limpo;64145;3134
1641346933.00875997543;10.1.3.3;10.4.3.3;59;500;54321;1234;501;0;1641346932.98041701317;0.02834296227;limpo2.log;limpo2;limpo;64145;3134
1641346933.04057693481;10.1.3.3;10.4.3.3;59;500;54321;1234;502;0;1641346933.01441097260;0.02616596222;limpo2.log;limpo2;limpo;64145;3134
1641346933.07299709320;10.1.3.3;10.4.3.3;59;500;54321;1234;503;0;1641346933.05092692375;0.02207016945;limpo2.log;limpo2;limpo;64145;3134
1641346933.10520911217;10.1.3.3;10.4.3.3;59;500;54321;1234;504;0;1641346933.07798099518;0.02722811699;limpo2.log;limpo2;limpo;64145;3134
1641346933.14060807228;10.1.3.3;10.4.3.3;59;500;54321;1234;505;0;1641346933.11590003967;0.02470803261;limpo2.log;limpo2;limpo;64145;3134
1641346933.17637109756;10.1.3.3;10.4.3.3;59;500;54321;1234;506;0;1641346933.14603090286;0.03034019470;limpo2.log;limpo2;limpo;64145;3134
1641346933.21469998360;10.1.3.3;10.4.3.3;59;500;54321;1234;507;0;1641346933.18691301346;0.02778697014;limpo2.log;limpo2;limpo;64145;3134
1641346933.24867701530;10.1.3.3;10.4.3.3;59;500;54321;1234;508;0;1641346933.21771693230;0.03096008301;limpo2.log;limpo2;limpo;64145;3134
1641346933.28120398521;10.1.3.3;10.4.3.3;59;500;54321;1234;509;0;1641346933.25388097763;0.02732300758;limpo2.log;limpo2;limpo;64145;3134
1641346933.31701707840;10.1.3.3;10.4.3.3;59;500;54321;1234;510;0;1641346933.28571510315;0.03130197525;limpo2.log;limpo2;limpo;64145;3134
1641346933.34923100471;10.1.3.3;10.4.3.3;59;500;54321;1234;511;0;1641346933.32197093964;0.02726006508;limpo2.log;limpo2;limpo;64145;3134
1641346933.38063907623;10.1.3.3;10.4.3.3;59;500;54321;1234;512;0;1641346933.35365295410;0.02698612213;limpo2.log;limpo2;limpo;64145;3134
1641346933.41953492165;10.1.3.3;10.4.3.3;59;500;54321;1234;513;0;1641346933.38587188721;0.03366303444;limpo2.log;limpo2;limpo;64145;3134
1641346933.44922208786;10.1.3.3;10.4.3.3;59;500;54321;1234;514;0;1641346933.42182397842;0.02739810944;limpo2.log;limpo2;limpo;64145;3134
1641346933.48495888710;10.1.3.3;10.4.3.3;59;500;54321;1234;515;0;1641346933.44998502731;0.03497385979;limpo2.log;limpo2;limpo;64145;3134
1641346933.51959490776;10.1.3.3;10.4.3.3;59;500;54321;1234;516;0;1641346933.48609304428;0.03350186348;limpo2.log;limpo2;limpo;64145;3134
1641346933.55565595627;10.1.3.3;10.4.3.3;59;500;54321;1234;517;0;1641346933.52204895020;0.03360700607;limpo2.log;limpo2;limpo;64145;3134
1641346933.59047889709;10.1.3.3;10.4.3.3;59;500;54321;1234;518;0;1641346933.55870890617;0.03176999092;limpo2.log;limpo2;limpo;64145;3134
1641346933.62453103065;10.1.3.3;10.4.3.3;59;500;54321;1234;519;0;1641346933.59377503395;0.03075599670;limpo2.log;limpo2;limpo;64145;3134
1641346933.67271900177;10.1.3.3;10.4.3.3;59;500;54321;1234;520;0;1641346933.63365411758;0.03906488419;limpo2.log;limpo2;limpo;64145;3134
1641346933.71263909340;10.1.3.3;10.4.3.3;59;500;54321;1234;521;0;1641346933.67400598526;0.03863310814;limpo2.log;limpo2;limpo;64145;3134
1641346933.74914693832;10.1.3.3;10.4.3.3;59;500;54321;1234;522;0;1641346933.71000099182;0.03914594650;limpo2.log;limpo2;limpo;64145;3134
1641346933.78850889206;10.1.3.3;10.4.3.3;59;500;54321;1234;523;0;1641346933.75379800797;0.03471088409;limpo2.log;limpo2;limpo;64145;3134
1641346933.82818293571;10.1.3.3;10.4.3.3;59;500;54321;1234;524;0;1641346933.79391598701;0.03426694870;limpo2.log;limpo2;limpo;64145;3134
1641346933.87355399132;10.1.3.3;10.4.3.3;59;500;54321;1234;525;0;1641346933.83795905113;0.03559494019;limpo2.log;limpo2;limpo;64145;3134
1641346933.90913295746;10.1.3.3;10.4.3.3;59;500;54321;1234;526;0;1641346933.87441897392;0.03471398354;limpo2.log;limpo2;limpo;64145;3134
1641346933.94397497177;10.1.3.3;10.4.3.3;59;500;54321;1234;527;0;1641346933.91000604630;0.03396892548;limpo2.log;limpo2;limpo;64145;3134
1641346933.98520207405;10.1.3.3;10.4.3.3;59;500;54321;1234;528;0;1641346933.95382905006;0.03137302399;limpo2.log;limpo2;limpo;64145;3134
1641346934.02520108223;10.1.3.3;10.4.3.3;59;500;54321;1234;529;0;1641346933.98600697517;0.03919410706;limpo2.log;limpo2;limpo;64145;3134
1641346934.07336401939;10.1.3.3;10.4.3.3;59;500;54321;1234;530;0;1641346934.02943205833;0.04393196106;limpo2.log;limpo2;limpo;64145;3134
1641346934.11304688454;10.1.3.3;10.4.3.3;59;500;54321;1234;531;0;1641346934.07766389847;0.03538298607;limpo2.log;limpo2;limpo;64145;3134
1641346934.16511011124;10.1.3.3;10.4.3.3;59;500;54321;1234;532;0;1641346934.12600708008;0.03910303116;limpo2.log;limpo2;limpo;64145;3134
1641346934.19547510147;10.1.3.3;10.4.3.3;59;500;54321;1234;533;0;1641346934.16587710381;0.02959799767;limpo2.log;limpo2;limpo;64145;3134
1641346934.23123192787;10.1.3.3;10.4.3.3;59;500;54321;1234;534;0;1641346934.20234704018;0.02888488770;limpo2.log;limpo2;limpo;64145;3134
1641346934.27761697769;10.1.3.3;10.4.3.3;59;500;54321;1234;535;0;1641346934.24195194244;0.03566503525;limpo2.log;limpo2;limpo;64145;3134
1641346934.31298494339;10.1.3.3;10.4.3.3;59;500;54321;1234;536;0;1641346934.28596997261;0.02701497078;limpo2.log;limpo2;limpo;64145;3134
1641346934.34353590012;10.1.3.3;10.4.3.3;59;500;54321;1234;537;0;1641346934.31373405457;0.02980184555;limpo2.log;limpo2;limpo;64145;3134
1641346934.38453388214;10.1.3.3;10.4.3.3;59;500;54321;1234;538;0;1641346934.34174799919;0.04278588295;limpo2.log;limpo2;limpo;64145;3134
1641346934.43983602524;10.1.3.3;10.4.3.3;59;500;54321;1234;539;0;1641346934.39434790611;0.04548811913;limpo2.log;limpo2;limpo;64145;3134
1641346934.48696708679;10.1.3.3;10.4.3.3;59;500;54321;1234;540;0;1641346934.44194197655;0.04502511024;limpo2.log;limpo2;limpo;64145;3134
1641346934.52499794960;10.1.3.3;10.4.3.3;59;500;54321;1234;541;0;1641346934.48607802391;0.03891992569;limpo2.log;limpo2;limpo;64145;3134
1641346934.56346893311;10.1.3.3;10.4.3.3;59;500;54321;1234;542;0;1641346934.52194190025;0.04152703285;limpo2.log;limpo2;limpo;64145;3134
1641346934.60509610176;10.1.3.3;10.4.3.3;59;500;54321;1234;543;0;1641346934.55861806870;0.04647803307;limpo2.log;limpo2;limpo;64145;3134
1641346934.65233302116;10.1.3.3;10.4.3.3;59;500;54321;1234;544;0;1641346934.61016011238;0.04217290878;limpo2.log;limpo2;limpo;64145;3134
1641346934.70055294037;10.1.3.3;10.4.3.3;59;500;54321;1234;545;0;1641346934.65790390968;0.04264903069;limpo2.log;limpo2;limpo;64145;3134
1641346934.74091792107;10.1.3.3;10.4.3.3;59;500;54321;1234;546;0;1641346934.70214891434;0.03876900673;limpo2.log;limpo2;limpo;64145;3134
1641346934.78344798088;10.1.3.3;10.4.3.3;59;500;54321;1234;547;0;1641346934.73803400993;0.04541397095;limpo2.log;limpo2;limpo;64145;3134
1641346934.86240005493;10.1.3.3;10.4.3.3;59;500;54321;1234;548;0;1641346934.79401397705;0.06838607788;limpo2.log;limpo2;limpo;64145;3134
1641346934.90527796745;10.1.3.3;10.4.3.3;59;500;54321;1234;549;0;1641346934.86964797974;0.03562998772;limpo2.log;limpo2;limpo;64145;3134
1641346934.94489097595;10.1.3.3;10.4.3.3;59;500;54321;1234;550;0;1641346934.90209102631;0.04279994965;limpo2.log;limpo2;limpo;64145;3134
1641346934.99079298973;10.1.3.3;10.4.3.3;59;500;54321;1234;551;0;1641346934.94215607643;0.04863691330;limpo2.log;limpo2;limpo;64145;3134
1641346935.04935598373;10.1.3.3;10.4.3.3;59;500;54321;1234;552;0;1641346935.00205588341;0.04730010033;limpo2.log;limpo2;limpo;64145;3134
1641346935.10056591034;10.1.3.3;10.4.3.3;59;500;54321;1234;553;0;1641346935.05393505096;0.04663085938;limpo2.log;limpo2;limpo;64145;3134
1641346935.13300108910;10.1.3.3;10.4.3.3;59;500;54321;1234;554;0;1641346935.10209798813;0.03090310097;limpo2.log;limpo2;limpo;64145;3134
1641346935.18201088905;10.1.3.3;10.4.3.3;59;500;54321;1234;555;0;1641346935.13793897629;0.04407191277;limpo2.log;limpo2;limpo;64145;3134
1641346935.22854304314;10.1.3.3;10.4.3.3;59;500;54321;1234;556;0;1641346935.19012498856;0.03841805458;limpo2.log;limpo2;limpo;64145;3134
