Time;IP_SRC;IP_DST;IP_TTL;IP_LEN;TCP_SPORT;TCP_DPORT;TCP_SEQ;TCP_ACK;TIME_ORIGEM;TIME_DELTA;ARQUIVO;TESTE;ALGORITMO;LOTE;log
1641036737.45346593857;10.4.1.1;10.3.1.1;59;500;54321;1234;23;0;1641036737.41607308388;0.03739285469;rotor3.log;rotor3;rotor;412973;1413
1641036737.54293990135;10.4.1.1;10.3.1.1;59;500;54321;1234;24;0;1641036737.46287298203;0.08006691933;rotor3.log;rotor3;rotor;412973;1413
1641036737.62269711494;10.4.1.1;10.3.1.1;59;500;54321;1234;25;0;1641036737.55139708519;0.07130002975;rotor3.log;rotor3;rotor;412973;1413
1641036737.65417098999;10.4.1.1;10.3.1.1;59;500;54321;1234;26;0;1641036737.62167811394;0.03249287605;rotor3.log;rotor3;rotor;412973;1413
1641036737.72560095787;10.4.1.1;10.3.1.1;59;500;54321;1234;27;0;1641036737.66207098961;0.06352996826;rotor3.log;rotor3;rotor;412973;1413
1641036737.75098490715;10.4.1.1;10.3.1.1;59;500;54321;1234;28;0;1641036737.72728490829;0.02369999886;rotor3.log;rotor3;rotor;412973;1413
1641036737.79688596725;10.4.1.1;10.3.1.1;59;500;54321;1234;29;0;1641036737.75759291649;0.03929305077;rotor3.log;rotor3;rotor;412973;1413
1641036737.86196088791;10.4.1.1;10.3.1.1;59;500;54321;1234;30;0;1641036737.80013298988;0.06182789803;rotor3.log;rotor3;rotor;412973;1413
1641036737.92398905754;10.4.1.1;10.3.1.1;59;500;54321;1234;31;0;1641036737.86976099014;0.05422806740;rotor3.log;rotor3;rotor;412973;1413
1641036737.95289206505;10.4.1.1;10.3.1.1;59;500;54321;1234;32;0;1641036737.92274308205;0.03014898300;rotor3.log;rotor3;rotor;412973;1413
1641036738.06438493729;10.4.1.1;10.3.1.1;59;500;54321;1234;33;0;1641036737.95798110962;0.10640382767;rotor3.log;rotor3;rotor;412973;1413
1641036738.14216089249;10.4.1.1;10.3.1.1;59;500;54321;1234;34;0;1641036738.07016205788;0.07199883461;rotor3.log;rotor3;rotor;412973;1413
1641036738.28952503204;10.4.1.1;10.3.1.1;59;500;54321;1234;35;0;1641036738.14618992805;0.14333510399;rotor3.log;rotor3;rotor;412973;1413
1641036738.36039900780;10.4.1.1;10.3.1.1;59;500;54321;1234;36;0;1641036738.29488492012;0.06551408768;rotor3.log;rotor3;rotor;412973;1413
1641036738.41117405891;10.4.1.1;10.3.1.1;59;500;54321;1234;37;0;1641036738.36247801781;0.04869604111;rotor3.log;rotor3;rotor;412973;1413
1641036738.43772506714;10.4.1.1;10.3.1.1;59;500;54321;1234;38;0;1641036738.40646409988;0.03126096725;rotor3.log;rotor3;rotor;412973;1413
1641036738.47218298912;10.4.1.1;10.3.1.1;59;500;54321;1234;39;0;1641036738.44681811333;0.02536487579;rotor3.log;rotor3;rotor;412973;1413
1641036738.50437998772;10.4.1.1;10.3.1.1;59;500;54321;1234;40;0;1641036738.47854495049;0.02583503723;rotor3.log;rotor3;rotor;412973;1413
1641036738.53550004959;10.4.1.1;10.3.1.1;59;500;54321;1234;41;0;1641036738.50988411903;0.02561593056;rotor3.log;rotor3;rotor;412973;1413
1641036738.56392002106;10.4.1.1;10.3.1.1;59;500;54321;1234;42;0;1641036738.53811001778;0.02581000328;rotor3.log;rotor3;rotor;412973;1413
1641036738.59517002106;10.4.1.1;10.3.1.1;59;500;54321;1234;43;0;1641036738.56666994095;0.02850008011;rotor3.log;rotor3;rotor;412973;1413
1641036738.62806010246;10.4.1.1;10.3.1.1;59;500;54321;1234;44;0;1641036738.59823989868;0.02982020378;rotor3.log;rotor3;rotor;412973;1413
1641036738.66201806068;10.4.1.1;10.3.1.1;59;500;54321;1234;45;0;1641036738.63107109070;0.03094696999;rotor3.log;rotor3;rotor;412973;1413
1641036738.69230604172;10.4.1.1;10.3.1.1;59;500;54321;1234;46;0;1641036738.66508293152;0.02722311020;rotor3.log;rotor3;rotor;412973;1413
1641036738.72603893280;10.4.1.1;10.3.1.1;59;500;54321;1234;47;0;1641036738.69825601578;0.02778291702;rotor3.log;rotor3;rotor;412973;1413
1641036738.75496101379;10.4.1.1;10.3.1.1;59;500;54321;1234;48;0;1641036738.72897505760;0.02598595619;rotor3.log;rotor3;rotor;412973;1413
1641036738.78978109360;10.4.1.1;10.3.1.1;59;500;54321;1234;49;0;1641036738.76222300529;0.02755808830;rotor3.log;rotor3;rotor;412973;1413
1641036738.82457590103;10.4.1.1;10.3.1.1;59;500;54321;1234;50;0;1641036738.79271197319;0.03186392784;rotor3.log;rotor3;rotor;412973;1413
1641036738.85665202141;10.4.1.1;10.3.1.1;59;500;54321;1234;51;0;1641036738.82730889320;0.02934312820;rotor3.log;rotor3;rotor;412973;1413
1641036738.88996696472;10.4.1.1;10.3.1.1;59;500;54321;1234;52;0;1641036738.85942602158;0.03054094315;rotor3.log;rotor3;rotor;412973;1413
1641036738.92525005341;10.4.1.1;10.3.1.1;59;500;54321;1234;53;0;1641036738.89447903633;0.03077101707;rotor3.log;rotor3;rotor;412973;1413
1641036738.95835304260;10.4.1.1;10.3.1.1;59;500;54321;1234;54;0;1641036738.92799901962;0.03035402298;rotor3.log;rotor3;rotor;412973;1413
1641036738.99345302582;10.4.1.1;10.3.1.1;59;500;54321;1234;55;0;1641036738.96224403381;0.03120899200;rotor3.log;rotor3;rotor;412973;1413
1641036739.02533888817;10.4.1.1;10.3.1.1;59;500;54321;1234;56;0;1641036738.99644804001;0.02889084816;rotor3.log;rotor3;rotor;412973;1413
1641036739.05555295944;10.4.1.1;10.3.1.1;59;500;54321;1234;57;0;1641036739.02829289436;0.02726006508;rotor3.log;rotor3;rotor;412973;1413
1641036739.10138010979;10.4.1.1;10.3.1.1;59;500;54321;1234;58;0;1641036739.05845189095;0.04292821884;rotor3.log;rotor3;rotor;412973;1413
1641036739.15119099617;10.4.1.1;10.3.1.1;59;500;54321;1234;59;0;1641036739.10822892189;0.04296207428;rotor3.log;rotor3;rotor;412973;1413
1641036739.25227499008;10.4.1.1;10.3.1.1;59;500;54321;1234;60;0;1641036739.16001796722;0.09225702286;rotor3.log;rotor3;rotor;412973;1413
1641036739.29879689217;10.4.1.1;10.3.1.1;59;500;54321;1234;61;0;1641036739.25356292725;0.04523396492;rotor3.log;rotor3;rotor;412973;1413
1641036739.35031890869;10.4.1.1;10.3.1.1;59;500;54321;1234;62;0;1641036739.29822802544;0.05209088326;rotor3.log;rotor3;rotor;412973;1413
1641036739.41055989265;10.4.1.1;10.3.1.1;59;500;54321;1234;63;0;1641036739.34608101845;0.06447887421;rotor3.log;rotor3;rotor;412973;1413
1641036739.48386001587;10.4.1.1;10.3.1.1;59;500;54321;1234;64;0;1641036739.42223095894;0.06162905693;rotor3.log;rotor3;rotor;412973;1413
1641036739.51751303673;10.4.1.1;10.3.1.1;59;500;54321;1234;65;0;1641036739.48562788963;0.03188514709;rotor3.log;rotor3;rotor;412973;1413
1641036739.56783199310;10.4.1.1;10.3.1.1;59;500;54321;1234;66;0;1641036739.52586793900;0.04196405411;rotor3.log;rotor3;rotor;412973;1413
1641036739.62958908081;10.4.1.1;10.3.1.1;59;500;54321;1234;67;0;1641036739.57405400276;0.05553507805;rotor3.log;rotor3;rotor;412973;1413
1641036739.70066905022;10.4.1.1;10.3.1.1;59;500;54321;1234;68;0;1641036739.65191197395;0.04875707626;rotor3.log;rotor3;rotor;412973;1413
1641036739.72887897491;10.4.1.1;10.3.1.1;59;500;54321;1234;69;0;1641036739.70461201668;0.02426695824;rotor3.log;rotor3;rotor;412973;1413
1641036739.77961206436;10.4.1.1;10.3.1.1;59;500;54321;1234;70;0;1641036739.73300099373;0.04661107063;rotor3.log;rotor3;rotor;412973;1413
1641036739.80718493462;10.4.1.1;10.3.1.1;59;500;54321;1234;71;0;1641036739.78326606750;0.02391886711;rotor3.log;rotor3;rotor;412973;1413
1641036739.83485388756;10.4.1.1;10.3.1.1;59;500;54321;1234;72;0;1641036739.81414008141;0.02071380615;rotor3.log;rotor3;rotor;412973;1413
1641036739.86465692520;10.4.1.1;10.3.1.1;59;500;54321;1234;73;0;1641036739.83818006516;0.02647686005;rotor3.log;rotor3;rotor;412973;1413
1641036739.89843201637;10.4.1.1;10.3.1.1;59;500;54321;1234;74;0;1641036739.86774706841;0.03068494797;rotor3.log;rotor3;rotor;412973;1413
1641036739.93776106834;10.4.1.1;10.3.1.1;59;500;54321;1234;75;0;1641036739.90229701996;0.03546404839;rotor3.log;rotor3;rotor;412973;1413
1641036739.96417307854;10.4.1.1;10.3.1.1;59;500;54321;1234;76;0;1641036739.94072294235;0.02345013618;rotor3.log;rotor3;rotor;412973;1413
1641036739.99208498001;10.4.1.1;10.3.1.1;59;500;54321;1234;77;0;1641036739.96907210350;0.02301287651;rotor3.log;rotor3;rotor;412973;1413
1641036740.04535889626;10.4.1.1;10.3.1.1;59;500;54321;1234;78;0;1641036739.99532699585;0.05003190041;rotor3.log;rotor3;rotor;412973;1413
1641036740.08384895325;10.4.1.1;10.3.1.1;59;500;54321;1234;79;0;1641036740.05051302910;0.03333592415;rotor3.log;rotor3;rotor;412973;1413
1641036740.11187100410;10.4.1.1;10.3.1.1;59;500;54321;1234;80;0;1641036740.08638906479;0.02548193932;rotor3.log;rotor3;rotor;412973;1413
1641036740.14434409142;10.4.1.1;10.3.1.1;59;500;54321;1234;81;0;1641036740.11443495750;0.02990913391;rotor3.log;rotor3;rotor;412973;1413
1641036740.17542290688;10.4.1.1;10.3.1.1;59;500;54321;1234;82;0;1641036740.15002608299;0.02539682388;rotor3.log;rotor3;rotor;412973;1413
1641036740.20786809921;10.4.1.1;10.3.1.1;59;500;54321;1234;83;0;1641036740.18201804161;0.02585005760;rotor3.log;rotor3;rotor;412973;1413
1641036740.23552107811;10.4.1.1;10.3.1.1;59;500;54321;1234;84;0;1641036740.21401309967;0.02150797844;rotor3.log;rotor3;rotor;412973;1413
1641036740.26445388794;10.4.1.1;10.3.1.1;59;500;54321;1234;85;0;1641036740.24204206467;0.02241182327;rotor3.log;rotor3;rotor;412973;1413
1641036740.29247808456;10.4.1.1;10.3.1.1;59;500;54321;1234;86;0;1641036740.26941490173;0.02306318283;rotor3.log;rotor3;rotor;412973;1413
1641036740.33066010475;10.4.1.1;10.3.1.1;59;500;54321;1234;87;0;1641036740.29792904854;0.03273105621;rotor3.log;rotor3;rotor;412973;1413
1641036740.36230707169;10.4.1.1;10.3.1.1;59;500;54321;1234;88;0;1641036740.33448600769;0.02782106400;rotor3.log;rotor3;rotor;412973;1413
1641036740.40322709084;10.4.1.1;10.3.1.1;59;500;54321;1234;89;0;1641036740.36459708214;0.03863000870;rotor3.log;rotor3;rotor;412973;1413
1641036740.43788290024;10.4.1.1;10.3.1.1;59;500;54321;1234;90;0;1641036740.40994596481;0.02793693542;rotor3.log;rotor3;rotor;412973;1413
1641036740.47470498085;10.4.1.1;10.3.1.1;59;500;54321;1234;91;0;1641036740.44218897820;0.03251600266;rotor3.log;rotor3;rotor;412973;1413
1641036740.51792192459;10.4.1.1;10.3.1.1;59;500;54321;1234;92;0;1641036740.47728991508;0.04063200951;rotor3.log;rotor3;rotor;412973;1413
1641036740.55467200279;10.4.1.1;10.3.1.1;59;500;54321;1234;93;0;1641036740.52809405327;0.02657794952;rotor3.log;rotor3;rotor;412973;1413
1641036740.59047603607;10.4.1.1;10.3.1.1;59;500;54321;1234;94;0;1641036740.55719304085;0.03328299522;rotor3.log;rotor3;rotor;412973;1413
1641036740.62676596642;10.4.1.1;10.3.1.1;59;500;54321;1234;95;0;1641036740.59406089783;0.03270506859;rotor3.log;rotor3;rotor;412973;1413
1641036740.66288995743;10.4.1.1;10.3.1.1;59;500;54321;1234;96;0;1641036740.63415503502;0.02873492241;rotor3.log;rotor3;rotor;412973;1413
1641036740.69911789894;10.4.1.1;10.3.1.1;59;500;54321;1234;97;0;1641036740.67027592659;0.02884197235;rotor3.log;rotor3;rotor;412973;1413
1641036740.73476409912;10.4.1.1;10.3.1.1;59;500;54321;1234;98;0;1641036740.70619606972;0.02856802940;rotor3.log;rotor3;rotor;412973;1413
1641036740.76479005814;10.4.1.1;10.3.1.1;59;500;54321;1234;99;0;1641036740.73718309402;0.02760696411;rotor3.log;rotor3;rotor;412973;1413
1641036740.80253100395;10.4.1.1;10.3.1.1;59;500;54321;1234;100;0;1641036740.77045106888;0.03207993507;rotor3.log;rotor3;rotor;412973;1413
1641036740.83374905586;10.4.1.1;10.3.1.1;59;500;54321;1234;101;0;1641036740.80619096756;0.02755808830;rotor3.log;rotor3;rotor;412973;1413
1641036740.87365603447;10.4.1.1;10.3.1.1;59;500;54321;1234;102;0;1641036740.83608603477;0.03756999969;rotor3.log;rotor3;rotor;412973;1413
1641036740.91071105003;10.4.1.1;10.3.1.1;59;500;54321;1234;103;0;1641036740.87962293625;0.03108811378;rotor3.log;rotor3;rotor;412973;1413
1641036740.94259190559;10.4.1.1;10.3.1.1;59;500;54321;1234;104;0;1641036740.91158008575;0.03101181984;rotor3.log;rotor3;rotor;412973;1413
1641036740.97569608688;10.4.1.1;10.3.1.1;59;500;54321;1234;105;0;1641036740.94658994675;0.02910614014;rotor3.log;rotor3;rotor;412973;1413
1641036741.04565405846;10.4.1.1;10.3.1.1;59;500;54321;1234;106;0;1641036740.98223090172;0.06342315674;rotor3.log;rotor3;rotor;412973;1413
1641036741.09679794312;10.4.1.1;10.3.1.1;59;500;54321;1234;107;0;1641036741.05012106895;0.04667687416;rotor3.log;rotor3;rotor;412973;1413
1641036741.15631508827;10.4.1.1;10.3.1.1;59;500;54321;1234;108;0;1641036741.10632801056;0.04998707771;rotor3.log;rotor3;rotor;412973;1413
1641036741.19016695023;10.4.1.1;10.3.1.1;59;500;54321;1234;109;0;1641036741.15849900246;0.03166794777;rotor3.log;rotor3;rotor;412973;1413
1641036741.26749706268;10.4.1.1;10.3.1.1;59;500;54321;1234;110;0;1641036741.19849991798;0.06899714470;rotor3.log;rotor3;rotor;412973;1413
1641036741.30973005295;10.4.1.1;10.3.1.1;59;500;54321;1234;111;0;1641036741.27052593231;0.03920412064;rotor3.log;rotor3;rotor;412973;1413
1641036741.36928796768;10.4.1.1;10.3.1.1;59;500;54321;1234;112;0;1641036741.31857609749;0.05071187019;rotor3.log;rotor3;rotor;412973;1413
1641036741.41425895691;10.4.1.1;10.3.1.1;59;500;54321;1234;113;0;1641036741.37205696106;0.04220199585;rotor3.log;rotor3;rotor;412973;1413
1641036741.48561000824;10.4.1.1;10.3.1.1;59;500;54321;1234;114;0;1641036741.41847109795;0.06713891029;rotor3.log;rotor3;rotor;412973;1413
1641036741.52236008644;10.4.1.1;10.3.1.1;59;500;54321;1234;115;0;1641036741.48673796654;0.03562211990;rotor3.log;rotor3;rotor;412973;1413
1641036741.57662296295;10.4.1.1;10.3.1.1;59;500;54321;1234;116;0;1641036741.53026199341;0.04636096954;rotor3.log;rotor3;rotor;412973;1413
1641036741.61566901207;10.4.1.1;10.3.1.1;59;500;54321;1234;117;0;1641036741.57523608208;0.04043292999;rotor3.log;rotor3;rotor;412973;1413
1641036741.68185305595;10.4.1.1;10.3.1.1;59;500;54321;1234;118;0;1641036741.61828088760;0.06357216835;rotor3.log;rotor3;rotor;412973;1413
1641036741.72070789337;10.4.1.1;10.3.1.1;59;500;54321;1234;119;0;1641036741.68254899979;0.03815889359;rotor3.log;rotor3;rotor;412973;1413
1641036741.78921604156;10.4.1.1;10.3.1.1;59;500;54321;1234;120;0;1641036741.72256493568;0.06665110588;rotor3.log;rotor3;rotor;412973;1413
1641036741.88108205795;10.4.1.1;10.3.1.1;59;500;54321;1234;121;0;1641036741.79523611069;0.08584594727;rotor3.log;rotor3;rotor;412973;1413
1641036741.91246104240;10.4.1.1;10.3.1.1;59;500;54321;1234;122;0;1641036741.88302803040;0.02943301201;rotor3.log;rotor3;rotor;412973;1413
1641036741.97477507591;10.4.1.1;10.3.1.1;59;500;54321;1234;123;0;1641036741.92224693298;0.05252814293;rotor3.log;rotor3;rotor;412973;1413
1641036742.00119900703;10.4.1.1;10.3.1.1;59;500;54321;1234;124;0;1641036741.97045207024;0.03074693680;rotor3.log;rotor3;rotor;412973;1413
1641036742.05498600006;10.4.1.1;10.3.1.1;59;500;54321;1234;125;0;1641036741.99831509590;0.05667090416;rotor3.log;rotor3;rotor;412973;1413
1641036742.11150908470;10.4.1.1;10.3.1.1;59;500;54321;1234;126;0;1641036742.06418108940;0.04732799530;rotor3.log;rotor3;rotor;412973;1413
1641036742.17107510567;10.4.1.1;10.3.1.1;59;500;54321;1234;127;0;1641036742.11486697197;0.05620813370;rotor3.log;rotor3;rotor;412973;1413
1641036742.20932006836;10.4.1.1;10.3.1.1;59;500;54321;1234;128;0;1641036742.18018507957;0.02913498878;rotor3.log;rotor3;rotor;412973;1413
1641036742.26643300056;10.4.1.1;10.3.1.1;59;500;54321;1234;129;0;1641036742.21840095520;0.04803204536;rotor3.log;rotor3;rotor;412973;1413
1641036742.32356691360;10.4.1.1;10.3.1.1;59;500;54321;1234;130;0;1641036742.27871799469;0.04484891891;rotor3.log;rotor3;rotor;412973;1413
1641036742.35887289047;10.4.1.1;10.3.1.1;59;500;54321;1234;131;0;1641036742.32707810402;0.03179478645;rotor3.log;rotor3;rotor;412973;1413
1641036742.39195108414;10.4.1.1;10.3.1.1;59;500;54321;1234;132;0;1641036742.36116909981;0.03078198433;rotor3.log;rotor3;rotor;412973;1413
1641036742.48263001442;10.4.1.1;10.3.1.1;59;500;54321;1234;133;0;1641036742.39483094215;0.08779907227;rotor3.log;rotor3;rotor;412973;1413
1641036742.53556704521;10.4.1.1;10.3.1.1;59;500;54321;1234;134;0;1641036742.48648405075;0.04908299446;rotor3.log;rotor3;rotor;412973;1413
1641036742.58154797554;10.4.1.1;10.3.1.1;59;500;54321;1234;135;0;1641036742.53510093689;0.04644703865;rotor3.log;rotor3;rotor;412973;1413
1641036742.69661808014;10.4.1.1;10.3.1.1;59;500;54321;1234;136;0;1641036742.58393788338;0.11268019676;rotor3.log;rotor3;rotor;412973;1413
1641036742.73574590683;10.4.1.1;10.3.1.1;59;500;54321;1234;137;0;1641036742.70036792755;0.03537797928;rotor3.log;rotor3;rotor;412973;1413
1641036742.80008888245;10.4.1.1;10.3.1.1;59;500;54321;1234;138;0;1641036742.73818802834;0.06190085411;rotor3.log;rotor3;rotor;412973;1413
1641036742.88399195671;10.4.1.1;10.3.1.1;59;500;54321;1234;139;0;1641036742.80488109589;0.07911086082;rotor3.log;rotor3;rotor;412973;1413
1641036742.93965196609;10.4.1.1;10.3.1.1;59;500;54321;1234;140;0;1641036742.88681793213;0.05283403397;rotor3.log;rotor3;rotor;412973;1413
1641036742.97716403008;10.4.1.1;10.3.1.1;59;500;54321;1234;141;0;1641036742.93857288361;0.03859114647;rotor3.log;rotor3;rotor;412973;1413
1641036743.01079010963;10.4.1.1;10.3.1.1;59;500;54321;1234;142;0;1641036742.98113107681;0.02965903282;rotor3.log;rotor3;rotor;412973;1413
1641036743.05767798424;10.4.1.1;10.3.1.1;59;500;54321;1234;143;0;1641036743.01513791084;0.04254007339;rotor3.log;rotor3;rotor;412973;1413
1641036743.10789704323;10.4.1.1;10.3.1.1;59;500;54321;1234;144;0;1641036743.06028509140;0.04761195183;rotor3.log;rotor3;rotor;412973;1413
1641036743.14281797409;10.4.1.1;10.3.1.1;59;500;54321;1234;145;0;1641036743.10849690437;0.03432106972;rotor3.log;rotor3;rotor;412973;1413
1641036743.17555689812;10.4.1.1;10.3.1.1;59;500;54321;1234;146;0;1641036743.14699792862;0.02855896950;rotor3.log;rotor3;rotor;412973;1413
1641036743.21562790871;10.4.1.1;10.3.1.1;59;500;54321;1234;147;0;1641036743.18250989914;0.03311800957;rotor3.log;rotor3;rotor;412973;1413
1641036743.25454592705;10.4.1.1;10.3.1.1;59;500;54321;1234;148;0;1641036743.22640109062;0.02814483643;rotor3.log;rotor3;rotor;412973;1413
1641036743.28738307953;10.4.1.1;10.3.1.1;59;500;54321;1234;149;0;1641036743.25824189186;0.02914118767;rotor3.log;rotor3;rotor;412973;1413
1641036743.34316897392;10.4.1.1;10.3.1.1;59;500;54321;1234;150;0;1641036743.29029011726;0.05287885666;rotor3.log;rotor3;rotor;412973;1413
1641036743.40749096870;10.4.1.1;10.3.1.1;59;500;54321;1234;151;0;1641036743.35102701187;0.05646395683;rotor3.log;rotor3;rotor;412973;1413
1641036743.50404906273;10.4.1.1;10.3.1.1;59;500;54321;1234;152;0;1641036743.41033506393;0.09371399879;rotor3.log;rotor3;rotor;412973;1413
1641036743.56392407417;10.4.1.1;10.3.1.1;59;500;54321;1234;153;0;1641036743.50969910622;0.05422496796;rotor3.log;rotor3;rotor;412973;1413
1641036743.60588693619;10.4.1.1;10.3.1.1;59;500;54321;1234;154;0;1641036743.57051992416;0.03536701202;rotor3.log;rotor3;rotor;412973;1413
1641036743.68807697296;10.4.1.1;10.3.1.1;59;500;54321;1234;155;0;1641036743.60986399651;0.07821297646;rotor3.log;rotor3;rotor;412973;1413
1641036743.71831202507;10.4.1.1;10.3.1.1;59;500;54321;1234;156;0;1641036743.68670797348;0.03160405159;rotor3.log;rotor3;rotor;412973;1413
1641036743.76071810722;10.4.1.1;10.3.1.1;59;500;54321;1234;157;0;1641036743.71879792213;0.04192018509;rotor3.log;rotor3;rotor;412973;1413
1641036743.81462407112;10.4.1.1;10.3.1.1;59;500;54321;1234;158;0;1641036743.76613092422;0.04849314690;rotor3.log;rotor3;rotor;412973;1413
1641036743.90461611748;10.4.1.1;10.3.1.1;59;500;54321;1234;159;0;1641036743.81758499146;0.08703112602;rotor3.log;rotor3;rotor;412973;1413
1641036743.98038005829;10.4.1.1;10.3.1.1;59;500;54321;1234;160;0;1641036743.90583610535;0.07454395294;rotor3.log;rotor3;rotor;412973;1413
1641036744.01362490654;10.4.1.1;10.3.1.1;59;500;54321;1234;161;0;1641036743.98310899734;0.03051590919;rotor3.log;rotor3;rotor;412973;1413
1641036744.06944394112;10.4.1.1;10.3.1.1;59;500;54321;1234;162;0;1641036744.01477503777;0.05466890335;rotor3.log;rotor3;rotor;412973;1413
1641036744.12722992897;10.4.1.1;10.3.1.1;59;500;54321;1234;163;0;1641036744.07419800758;0.05303192139;rotor3.log;rotor3;rotor;412973;1413
1641036744.17859196663;10.4.1.1;10.3.1.1;59;500;54321;1234;164;0;1641036744.12704610825;0.05154585838;rotor3.log;rotor3;rotor;412973;1413
1641036744.20816397667;10.4.1.1;10.3.1.1;59;500;54321;1234;165;0;1641036744.17747092247;0.03069305420;rotor3.log;rotor3;rotor;412973;1413
1641036744.26220107079;10.4.1.1;10.3.1.1;59;500;54321;1234;166;0;1641036744.21095299721;0.05124807358;rotor3.log;rotor3;rotor;412973;1413
1641036744.29312396049;10.4.1.1;10.3.1.1;59;500;54321;1234;167;0;1641036744.26148605347;0.03163790703;rotor3.log;rotor3;rotor;412973;1413
1641036744.35839295387;10.4.1.1;10.3.1.1;59;500;54321;1234;168;0;1641036744.29525995255;0.06313300133;rotor3.log;rotor3;rotor;412973;1413
1641036744.38894200325;10.4.1.1;10.3.1.1;59;500;54321;1234;169;0;1641036744.35863804817;0.03030395508;rotor3.log;rotor3;rotor;412973;1413
1641036744.42115688324;10.4.1.1;10.3.1.1;59;500;54321;1234;170;0;1641036744.39176988602;0.02938699722;rotor3.log;rotor3;rotor;412973;1413
1641036744.52455806732;10.4.1.1;10.3.1.1;59;500;54321;1234;171;0;1641036744.42407393456;0.10048413277;rotor3.log;rotor3;rotor;412973;1413
1641036744.56905198097;10.4.1.1;10.3.1.1;59;500;54321;1234;172;0;1641036744.52255892754;0.04649305344;rotor3.log;rotor3;rotor;412973;1413
1641036744.60961008072;10.4.1.1;10.3.1.1;59;500;54321;1234;173;0;1641036744.57281804085;0.03679203987;rotor3.log;rotor3;rotor;412973;1413
1641036744.67982888222;10.4.1.1;10.3.1.1;59;500;54321;1234;174;0;1641036744.61165094376;0.06817793846;rotor3.log;rotor3;rotor;412973;1413
1641036744.71848201752;10.4.1.1;10.3.1.1;59;500;54321;1234;175;0;1641036744.68264293671;0.03583908081;rotor3.log;rotor3;rotor;412973;1413
1641036744.79271793365;10.4.1.1;10.3.1.1;59;500;54321;1234;176;0;1641036744.72228908539;0.07042884827;rotor3.log;rotor3;rotor;412973;1413
1641036744.83431291580;10.4.1.1;10.3.1.1;59;500;54321;1234;177;0;1641036744.79854893684;0.03576397896;rotor3.log;rotor3;rotor;412973;1413
1641036744.88625311852;10.4.1.1;10.3.1.1;59;500;54321;1234;178;0;1641036744.84205102921;0.04420208931;rotor3.log;rotor3;rotor;412973;1413
1641036744.92991209030;10.4.1.1;10.3.1.1;59;500;54321;1234;179;0;1641036744.89501810074;0.03489398956;rotor3.log;rotor3;rotor;412973;1413
1641036744.98092699051;10.4.1.1;10.3.1.1;59;500;54321;1234;180;0;1641036744.93023204803;0.05069494247;rotor3.log;rotor3;rotor;412973;1413
1641036745.01970100403;10.4.1.1;10.3.1.1;59;500;54321;1234;181;0;1641036744.98243403435;0.03726696968;rotor3.log;rotor3;rotor;412973;1413
1641036745.05389904976;10.4.1.1;10.3.1.1;59;500;54321;1234;182;0;1641036745.01809406281;0.03580498695;rotor3.log;rotor3;rotor;412973;1413
1641036745.15805006027;10.4.1.1;10.3.1.1;59;500;54321;1234;183;0;1641036745.05428791046;0.10376214981;rotor3.log;rotor3;rotor;412973;1413
1641036745.19803190231;10.4.1.1;10.3.1.1;59;500;54321;1234;184;0;1641036745.15854907036;0.03948283195;rotor3.log;rotor3;rotor;412973;1413
1641036745.22902703285;10.4.1.1;10.3.1.1;59;500;54321;1234;185;0;1641036745.20557999611;0.02344703674;rotor3.log;rotor3;rotor;412973;1413
1641036745.27065992355;10.4.1.1;10.3.1.1;59;500;54321;1234;186;0;1641036745.23836803436;0.03229188919;rotor3.log;rotor3;rotor;412973;1413
1641036745.30134606361;10.4.1.1;10.3.1.1;59;500;54321;1234;187;0;1641036745.27434992790;0.02699613571;rotor3.log;rotor3;rotor;412973;1413
1641036745.33427691460;10.4.1.1;10.3.1.1;59;500;54321;1234;188;0;1641036745.30594396591;0.02833294868;rotor3.log;rotor3;rotor;412973;1413
1641036745.36998701096;10.4.1.1;10.3.1.1;59;500;54321;1234;189;0;1641036745.33828711510;0.03169989586;rotor3.log;rotor3;rotor;412973;1413
1641036745.40701389313;10.4.1.1;10.3.1.1;59;500;54321;1234;190;0;1641036745.37325501442;0.03375887871;rotor3.log;rotor3;rotor;412973;1413
1641036745.44183492661;10.4.1.1;10.3.1.1;59;500;54321;1234;191;0;1641036745.41097211838;0.03086280823;rotor3.log;rotor3;rotor;412973;1413
1641036745.47321701050;10.4.1.1;10.3.1.1;59;500;54321;1234;192;0;1641036745.44630503654;0.02691197395;rotor3.log;rotor3;rotor;412973;1413
1641036745.50589394569;10.4.1.1;10.3.1.1;59;500;54321;1234;193;0;1641036745.47815990448;0.02773404121;rotor3.log;rotor3;rotor;412973;1413
1641036745.53857493401;10.4.1.1;10.3.1.1;59;500;54321;1234;194;0;1641036745.51423406601;0.02434086800;rotor3.log;rotor3;rotor;412973;1413
1641036745.57391500473;10.4.1.1;10.3.1.1;59;500;54321;1234;195;0;1641036745.54235100746;0.03156399727;rotor3.log;rotor3;rotor;412973;1413
1641036745.61529898643;10.4.1.1;10.3.1.1;59;500;54321;1234;196;0;1641036745.57816004753;0.03713893890;rotor3.log;rotor3;rotor;412973;1413
1641036745.64991688728;10.4.1.1;10.3.1.1;59;500;54321;1234;197;0;1641036745.61750006676;0.03241682053;rotor3.log;rotor3;rotor;412973;1413
