Time;IP_SRC;IP_DST;IP_TTL;IP_LEN;TCP_SPORT;TCP_DPORT;TCP_SEQ;TCP_ACK;TIME_ORIGEM;TIME_DELTA;ARQUIVO;TESTE;ALGORITMO;LOTE
1643308556.84003400803;10.4.1.1;10.1.1.1;59;500;54321;1234;473;0;1643308556.80391502380;0.03611898422;limpo3.log;limpo3;limpo;975828
1643308556.87189698219;10.4.1.1;10.1.1.1;59;500;54321;1234;474;0;1643308556.84392690659;0.02797007561;limpo3.log;limpo3;limpo;975828
1643308556.90653610229;10.4.1.1;10.1.1.1;59;500;54321;1234;475;0;1643308556.87925791740;0.02727818489;limpo3.log;limpo3;limpo;975828
1643308556.93972396851;10.4.1.1;10.1.1.1;59;500;54321;1234;476;0;1643308556.91526007652;0.02446389198;limpo3.log;limpo3;limpo;975828
1643308556.97470998764;10.4.1.1;10.1.1.1;59;500;54321;1234;477;0;1643308556.94725608826;0.02745389938;limpo3.log;limpo3;limpo;975828
1643308557.00657796860;10.4.1.1;10.1.1.1;59;500;54321;1234;478;0;1643308556.98119306564;0.02538490295;limpo3.log;limpo3;limpo;975828
1643308557.04344892502;10.4.1.1;10.1.1.1;59;500;54321;1234;479;0;1643308557.01934289932;0.02410602570;limpo3.log;limpo3;limpo;975828
1643308557.07997393608;10.4.1.1;10.1.1.1;59;500;54321;1234;480;0;1643308557.05543804169;0.02453589439;limpo3.log;limpo3;limpo;975828
1643308557.12371301651;10.4.1.1;10.1.1.1;59;500;54321;1234;481;0;1643308557.09524202347;0.02847099304;limpo3.log;limpo3;limpo;975828
1643308557.20110702515;10.4.1.1;10.1.1.1;59;500;54321;1234;482;0;1643308557.13147497177;0.06963205338;limpo3.log;limpo3;limpo;975828
1643308557.24401092529;10.4.1.1;10.1.1.1;59;500;54321;1234;483;0;1643308557.21166491508;0.03234601021;limpo3.log;limpo3;limpo;975828
1643308557.30979299545;10.4.1.1;10.1.1.1;59;500;54321;1234;484;0;1643308557.25960588455;0.05018711090;limpo3.log;limpo3;limpo;975828
1643308557.34965991974;10.4.1.1;10.1.1.1;59;500;54321;1234;485;0;1643308557.31171989441;0.03794002533;limpo3.log;limpo3;limpo;975828
1643308557.39667105675;10.4.1.1;10.1.1.1;59;500;54321;1234;486;0;1643308557.35153388977;0.04513716698;limpo3.log;limpo3;limpo;975828
1643308557.44737410545;10.4.1.1;10.1.1.1;59;500;54321;1234;487;0;1643308557.40785098076;0.03952312469;limpo3.log;limpo3;limpo;975828
1643308557.48750495911;10.4.1.1;10.1.1.1;59;500;54321;1234;488;0;1643308557.45177793503;0.03572702408;limpo3.log;limpo3;limpo;975828
1643308557.51525402069;10.4.1.1;10.1.1.1;59;500;54321;1234;489;0;1643308557.49208498001;0.02316904068;limpo3.log;limpo3;limpo;975828
1643308557.59637594223;10.4.1.1;10.1.1.1;59;500;54321;1234;490;0;1643308557.53932809830;0.05704784393;limpo3.log;limpo3;limpo;975828
1643308557.63347506523;10.4.1.1;10.1.1.1;59;500;54321;1234;491;0;1643308557.60484004021;0.02863502502;limpo3.log;limpo3;limpo;975828
1643308557.67420506477;10.4.1.1;10.1.1.1;59;500;54321;1234;492;0;1643308557.63931989670;0.03488516808;limpo3.log;limpo3;limpo;975828
1643308557.71370005608;10.4.1.1;10.1.1.1;59;500;54321;1234;493;0;1643308557.68745493889;0.02624511719;limpo3.log;limpo3;limpo;975828
1643308557.74060511589;10.4.1.1;10.1.1.1;59;500;54321;1234;494;0;1643308557.71522498131;0.02538013458;limpo3.log;limpo3;limpo;975828
1643308557.76835608482;10.4.1.1;10.1.1.1;59;500;54321;1234;495;0;1643308557.75120496750;0.01715111732;limpo3.log;limpo3;limpo;975828
1643308557.79649591446;10.4.1.1;10.1.1.1;59;500;54321;1234;496;0;1643308557.77518796921;0.02130794525;limpo3.log;limpo3;limpo;975828
1643308557.83825111389;10.4.1.1;10.1.1.1;59;500;54321;1234;497;0;1643308557.80333209038;0.03491902351;limpo3.log;limpo3;limpo;975828
1643308557.88908195496;10.4.1.1;10.1.1.1;59;500;54321;1234;498;0;1643308557.85189604759;0.03718590736;limpo3.log;limpo3;limpo;975828
1643308557.92821407318;10.4.1.1;10.1.1.1;59;500;54321;1234;499;0;1643308557.89407801628;0.03413605690;limpo3.log;limpo3;limpo;975828
1643308557.97796797752;10.4.1.1;10.1.1.1;59;500;54321;1234;500;0;1643308557.93175292015;0.04621505737;limpo3.log;limpo3;limpo;975828
1643308558.01331806183;10.4.1.1;10.1.1.1;59;500;54321;1234;501;0;1643308557.99119901657;0.02211904526;limpo3.log;limpo3;limpo;975828
1643308558.04505801201;10.4.1.1;10.1.1.1;59;500;54321;1234;502;0;1643308558.01916503906;0.02589297295;limpo3.log;limpo3;limpo;975828
1643308558.08212304115;10.4.1.1;10.1.1.1;59;500;54321;1234;503;0;1643308558.05132102966;0.03080201149;limpo3.log;limpo3;limpo;975828
1643308558.13147306442;10.4.1.1;10.1.1.1;59;500;54321;1234;504;0;1643308558.10462307930;0.02684998512;limpo3.log;limpo3;limpo;975828
1643308558.16539788246;10.4.1.1;10.1.1.1;59;500;54321;1234;505;0;1643308558.13608002663;0.02931785583;limpo3.log;limpo3;limpo;975828
1643308558.20642399788;10.4.1.1;10.1.1.1;59;500;54321;1234;506;0;1643308558.17624306679;0.03018093109;limpo3.log;limpo3;limpo;975828
1643308558.24604892731;10.4.1.1;10.1.1.1;59;500;54321;1234;507;0;1643308558.21607995033;0.02996897697;limpo3.log;limpo3;limpo;975828
1643308558.29443001747;10.4.1.1;10.1.1.1;59;500;54321;1234;508;0;1643308558.26016688347;0.03426313400;limpo3.log;limpo3;limpo;975828
1643308558.34391999245;10.4.1.1;10.1.1.1;59;500;54321;1234;509;0;1643308558.29967093468;0.04424905777;limpo3.log;limpo3;limpo;975828
1643308558.38548207283;10.4.1.1;10.1.1.1;59;500;54321;1234;510;0;1643308558.34841895103;0.03706312180;limpo3.log;limpo3;limpo;975828
1643308558.43326091766;10.4.1.1;10.1.1.1;59;500;54321;1234;511;0;1643308558.40155601501;0.03170490265;limpo3.log;limpo3;limpo;975828
1643308558.48505592346;10.4.1.1;10.1.1.1;59;500;54321;1234;512;0;1643308558.45933103561;0.02572488785;limpo3.log;limpo3;limpo;975828
1643308558.51087093353;10.4.1.1;10.1.1.1;59;500;54321;1234;513;0;1643308558.49146890640;0.01940202713;limpo3.log;limpo3;limpo;975828
1643308558.54499101639;10.4.1.1;10.1.1.1;59;500;54321;1234;514;0;1643308558.51933598518;0.02565503120;limpo3.log;limpo3;limpo;975828
1643308558.57298111916;10.4.1.1;10.1.1.1;59;500;54321;1234;515;0;1643308558.55133891106;0.02164220810;limpo3.log;limpo3;limpo;975828
1643308558.60616397858;10.4.1.1;10.1.1.1;59;500;54321;1234;516;0;1643308558.57927107811;0.02689290047;limpo3.log;limpo3;limpo;975828
1643308558.66503691673;10.4.1.1;10.1.1.1;59;500;54321;1234;517;0;1643308558.61580300331;0.04923391342;limpo3.log;limpo3;limpo;975828
1643308558.69515299797;10.4.1.1;10.1.1.1;59;500;54321;1234;518;0;1643308558.66733503342;0.02781796455;limpo3.log;limpo3;limpo;975828
1643308558.72642397881;10.4.1.1;10.1.1.1;59;500;54321;1234;519;0;1643308558.70360302925;0.02282094955;limpo3.log;limpo3;limpo;975828
1643308558.76416301727;10.4.1.1;10.1.1.1;59;500;54321;1234;520;0;1643308558.73178005219;0.03238296509;limpo3.log;limpo3;limpo;975828
1643308558.79399800301;10.4.1.1;10.1.1.1;59;500;54321;1234;521;0;1643308558.77122592926;0.02277207375;limpo3.log;limpo3;limpo;975828
1643308558.82207703590;10.4.1.1;10.1.1.1;59;500;54321;1234;522;0;1643308558.79943394661;0.02264308929;limpo3.log;limpo3;limpo;975828
1643308558.86003589630;10.4.1.1;10.1.1.1;59;500;54321;1234;523;0;1643308558.82962107658;0.03041481972;limpo3.log;limpo3;limpo;975828
1643308558.90137791634;10.4.1.1;10.1.1.1;59;500;54321;1234;524;0;1643308558.86799407005;0.03338384628;limpo3.log;limpo3;limpo;975828
1643308558.93411207199;10.4.1.1;10.1.1.1;59;500;54321;1234;525;0;1643308558.90829896927;0.02581310272;limpo3.log;limpo3;limpo;975828
1643308558.99390602112;10.4.1.1;10.1.1.1;59;500;54321;1234;526;0;1643308558.94127202034;0.05263400078;limpo3.log;limpo3;limpo;975828
1643308559.03180098534;10.4.1.1;10.1.1.1;59;500;54321;1234;527;0;1643308558.99523210526;0.03656888008;limpo3.log;limpo3;limpo;975828
1643308559.07087993622;10.4.1.1;10.1.1.1;59;500;54321;1234;528;0;1643308559.03924703598;0.03163290024;limpo3.log;limpo3;limpo;975828
1643308559.10067296028;10.4.1.1;10.1.1.1;59;500;54321;1234;529;0;1643308559.07542610168;0.02524685860;limpo3.log;limpo3;limpo;975828
1643308559.13017797470;10.4.1.1;10.1.1.1;59;500;54321;1234;530;0;1643308559.10725998878;0.02291798592;limpo3.log;limpo3;limpo;975828
1643308559.17524409294;10.4.1.1;10.1.1.1;59;500;54321;1234;531;0;1643308559.13662600517;0.03861808777;limpo3.log;limpo3;limpo;975828
1643308559.20860290527;10.4.1.1;10.1.1.1;59;500;54321;1234;532;0;1643308559.18375611305;0.02484679222;limpo3.log;limpo3;limpo;975828
1643308559.23793101311;10.4.1.1;10.1.1.1;59;500;54321;1234;533;0;1643308559.21522402763;0.02270698547;limpo3.log;limpo3;limpo;975828
1643308559.28107309341;10.4.1.1;10.1.1.1;59;500;54321;1234;534;0;1643308559.24345803261;0.03761506081;limpo3.log;limpo3;limpo;975828
1643308559.31854295731;10.4.1.1;10.1.1.1;59;500;54321;1234;535;0;1643308559.28384590149;0.03469705582;limpo3.log;limpo3;limpo;975828
1643308559.35187101364;10.4.1.1;10.1.1.1;59;500;54321;1234;536;0;1643308559.32416200638;0.02770900726;limpo3.log;limpo3;limpo;975828
1643308559.39718699455;10.4.1.1;10.1.1.1;59;500;54321;1234;537;0;1643308559.36392593384;0.03326106071;limpo3.log;limpo3;limpo;975828
1643308559.43643403053;10.4.1.1;10.1.1.1;59;500;54321;1234;538;0;1643308559.40410399437;0.03233003616;limpo3.log;limpo3;limpo;975828
1643308559.47635293007;10.4.1.1;10.1.1.1;59;500;54321;1234;539;0;1643308559.44829702377;0.02805590630;limpo3.log;limpo3;limpo;975828
1643308559.50832605362;10.4.1.1;10.1.1.1;59;500;54321;1234;540;0;1643308559.48434710503;0.02397894859;limpo3.log;limpo3;limpo;975828
1643308559.54372310638;10.4.1.1;10.1.1.1;59;500;54321;1234;541;0;1643308559.51596903801;0.02775406837;limpo3.log;limpo3;limpo;975828
1643308559.58834505081;10.4.1.1;10.1.1.1;59;500;54321;1234;542;0;1643308559.55219101906;0.03615403175;limpo3.log;limpo3;limpo;975828
1643308559.63127899170;10.4.1.1;10.1.1.1;59;500;54321;1234;543;0;1643308559.59608101845;0.03519797325;limpo3.log;limpo3;limpo;975828
1643308559.66063404083;10.4.1.1;10.1.1.1;59;500;54321;1234;544;0;1643308559.63925004005;0.02138400078;limpo3.log;limpo3;limpo;975828
1643308559.69809198380;10.4.1.1;10.1.1.1;59;500;54321;1234;545;0;1643308559.66726899147;0.03082299232;limpo3.log;limpo3;limpo;975828
1643308559.73332405090;10.4.1.1;10.1.1.1;59;500;54321;1234;546;0;1643308559.70495104790;0.02837300301;limpo3.log;limpo3;limpo;975828
1643308559.76561188698;10.4.1.1;10.1.1.1;59;500;54321;1234;547;0;1643308559.73920392990;0.02640795708;limpo3.log;limpo3;limpo;975828
1643308559.79954695702;10.4.1.1;10.1.1.1;59;500;54321;1234;548;0;1643308559.77530598640;0.02424097061;limpo3.log;limpo3;limpo;975828
1643308559.82869195938;10.4.1.1;10.1.1.1;59;500;54321;1234;549;0;1643308559.80398201942;0.02470993996;limpo3.log;limpo3;limpo;975828
1643308559.85565710068;10.4.1.1;10.1.1.1;59;500;54321;1234;550;0;1643308559.82860589027;0.02705121040;limpo3.log;limpo3;limpo;975828
1643308559.88992190361;10.4.1.1;10.1.1.1;59;500;54321;1234;551;0;1643308559.85576510429;0.03415679932;limpo3.log;limpo3;limpo;975828
1643308559.93013906479;10.4.1.1;10.1.1.1;59;500;54321;1234;552;0;1643308559.90015292168;0.02998614311;limpo3.log;limpo3;limpo;975828
1643308559.96466493607;10.4.1.1;10.1.1.1;59;500;54321;1234;553;0;1643308559.93280601501;0.03185892105;limpo3.log;limpo3;limpo;975828
1643308559.99796509743;10.4.1.1;10.1.1.1;59;500;54321;1234;554;0;1643308559.96408891678;0.03387618065;limpo3.log;limpo3;limpo;975828
1643308560.02954506874;10.4.1.1;10.1.1.1;59;500;54321;1234;555;0;1643308559.99636292458;0.03318214417;limpo3.log;limpo3;limpo;975828
1643308560.07010197639;10.4.1.1;10.1.1.1;59;500;54321;1234;556;0;1643308560.04041409492;0.02968788147;limpo3.log;limpo3;limpo;975828
1643308560.10940790176;10.4.1.1;10.1.1.1;59;500;54321;1234;557;0;1643308560.08039498329;0.02901291847;limpo3.log;limpo3;limpo;975828
1643308560.14833903313;10.4.1.1;10.1.1.1;59;500;54321;1234;558;0;1643308560.10895895958;0.03938007355;limpo3.log;limpo3;limpo;975828
1643308560.17715191841;10.4.1.1;10.1.1.1;59;500;54321;1234;559;0;1643308560.14414811134;0.03300380707;limpo3.log;limpo3;limpo;975828
1643308560.20916795731;10.4.1.1;10.1.1.1;59;500;54321;1234;560;0;1643308560.17643094063;0.03273701668;limpo3.log;limpo3;limpo;975828
1643308560.24071002007;10.4.1.1;10.1.1.1;59;500;54321;1234;561;0;1643308560.20844197273;0.03226804733;limpo3.log;limpo3;limpo;975828
1643308560.27348899841;10.4.1.1;10.1.1.1;59;500;54321;1234;562;0;1643308560.24457406998;0.02891492844;limpo3.log;limpo3;limpo;975828
1643308560.30351901054;10.4.1.1;10.1.1.1;59;500;54321;1234;563;0;1643308560.27840209007;0.02511692047;limpo3.log;limpo3;limpo;975828
1643308560.34320306778;10.4.1.1;10.1.1.1;59;500;54321;1234;564;0;1643308560.30757689476;0.03562617302;limpo3.log;limpo3;limpo;975828
1643308560.37326288223;10.4.1.1;10.1.1.1;59;500;54321;1234;565;0;1643308560.34435510635;0.02890777588;limpo3.log;limpo3;limpo;975828
1643308560.40552592278;10.4.1.1;10.1.1.1;59;500;54321;1234;566;0;1643308560.37191510201;0.03361082077;limpo3.log;limpo3;limpo;975828
1643308560.44617390633;10.4.1.1;10.1.1.1;59;500;54321;1234;567;0;1643308560.41267704964;0.03349685669;limpo3.log;limpo3;limpo;975828
1643308560.48536801338;10.4.1.1;10.1.1.1;59;500;54321;1234;568;0;1643308560.45255708694;0.03281092644;limpo3.log;limpo3;limpo;975828
1643308560.51530599594;10.4.1.1;10.1.1.1;59;500;54321;1234;569;0;1643308560.48393011093;0.03137588501;limpo3.log;limpo3;limpo;975828
1643308560.55334901810;10.4.1.1;10.1.1.1;59;500;54321;1234;570;0;1643308560.51620793343;0.03714108467;limpo3.log;limpo3;limpo;975828
1643308560.59465694427;10.4.1.1;10.1.1.1;59;500;54321;1234;571;0;1643308560.56071400642;0.03394293785;limpo3.log;limpo3;limpo;975828
1643308560.64287304878;10.4.1.1;10.1.1.1;59;500;54321;1234;572;0;1643308560.60013198853;0.04274106026;limpo3.log;limpo3;limpo;975828
1643308560.67295908928;10.4.1.1;10.1.1.1;59;500;54321;1234;573;0;1643308560.64034605026;0.03261303902;limpo3.log;limpo3;limpo;975828
1643308560.70920205116;10.4.1.1;10.1.1.1;59;500;54321;1234;574;0;1643308560.67222809792;0.03697395325;limpo3.log;limpo3;limpo;975828
1643308560.75087809563;10.4.1.1;10.1.1.1;59;500;54321;1234;575;0;1643308560.72065401077;0.03022408485;limpo3.log;limpo3;limpo;975828
1643308560.78001189232;10.4.1.1;10.1.1.1;59;500;54321;1234;576;0;1643308560.75235295296;0.02765893936;limpo3.log;limpo3;limpo;975828
1643308560.82204604149;10.4.1.1;10.1.1.1;59;500;54321;1234;577;0;1643308560.78848195076;0.03356409073;limpo3.log;limpo3;limpo;975828
1643308560.86186909676;10.4.1.1;10.1.1.1;59;500;54321;1234;578;0;1643308560.83280491829;0.02906417847;limpo3.log;limpo3;limpo;975828
1643308560.89811706543;10.4.1.1;10.1.1.1;59;500;54321;1234;579;0;1643308560.86380100250;0.03431606293;limpo3.log;limpo3;limpo;975828
1643308560.94657802582;10.4.1.1;10.1.1.1;59;500;54321;1234;580;0;1643308560.90439295769;0.04218506813;limpo3.log;limpo3;limpo;975828
1643308560.97740197182;10.4.1.1;10.1.1.1;59;500;54321;1234;581;0;1643308560.94419598579;0.03320598602;limpo3.log;limpo3;limpo;975828
1643308561.02211689949;10.4.1.1;10.1.1.1;59;500;54321;1234;582;0;1643308560.98436903954;0.03774785995;limpo3.log;limpo3;limpo;975828
1643308561.05699300766;10.4.1.1;10.1.1.1;59;500;54321;1234;583;0;1643308561.02822399139;0.02876901627;limpo3.log;limpo3;limpo;975828
1643308561.09205603600;10.4.1.1;10.1.1.1;59;500;54321;1234;584;0;1643308561.06835103035;0.02370500565;limpo3.log;limpo3;limpo;975828
1643308561.13069701195;10.4.1.1;10.1.1.1;59;500;54321;1234;585;0;1643308561.10029411316;0.03040289879;limpo3.log;limpo3;limpo;975828
1643308561.16837596893;10.4.1.1;10.1.1.1;59;500;54321;1234;586;0;1643308561.14084196091;0.02753400803;limpo3.log;limpo3;limpo;975828
1643308561.19625711441;10.4.1.1;10.1.1.1;59;500;54321;1234;587;0;1643308561.16801404953;0.02824306488;limpo3.log;limpo3;limpo;975828
1643308561.23806309700;10.4.1.1;10.1.1.1;59;500;54321;1234;588;0;1643308561.20158696175;0.03647613525;limpo3.log;limpo3;limpo;975828
1643308561.27282309532;10.4.1.1;10.1.1.1;59;500;54321;1234;589;0;1643308561.24050688744;0.03231620789;limpo3.log;limpo3;limpo;975828
1643308561.30896592140;10.4.1.1;10.1.1.1;59;500;54321;1234;590;0;1643308561.27638506889;0.03258085251;limpo3.log;limpo3;limpo;975828
1643308561.35521888733;10.4.1.1;10.1.1.1;59;500;54321;1234;591;0;1643308561.32017207146;0.03504681587;limpo3.log;limpo3;limpo;975828
1643308561.38940906525;10.4.1.1;10.1.1.1;59;500;54321;1234;592;0;1643308561.36034011841;0.02906894684;limpo3.log;limpo3;limpo;975828
1643308561.43073606491;10.4.1.1;10.1.1.1;59;500;54321;1234;593;0;1643308561.39201188087;0.03872418404;limpo3.log;limpo3;limpo;975828
1643308561.46199297905;10.4.1.1;10.1.1.1;59;500;54321;1234;594;0;1643308561.43238902092;0.02960395813;limpo3.log;limpo3;limpo;975828
1643308561.49775505066;10.4.1.1;10.1.1.1;59;500;54321;1234;595;0;1643308561.46895694733;0.02879810333;limpo3.log;limpo3;limpo;975828
1643308561.54584693909;10.4.1.1;10.1.1.1;59;500;54321;1234;596;0;1643308561.49952602386;0.04632091522;limpo3.log;limpo3;limpo;975828
1643308561.58188796043;10.4.1.1;10.1.1.1;59;500;54321;1234;597;0;1643308561.54826092720;0.03362703323;limpo3.log;limpo3;limpo;975828
1643308561.61817598343;10.4.1.1;10.1.1.1;59;500;54321;1234;598;0;1643308561.58424806595;0.03392791748;limpo3.log;limpo3;limpo;975828
1643308561.65097093582;10.4.1.1;10.1.1.1;59;500;54321;1234;599;0;1643308561.61619210243;0.03477883339;limpo3.log;limpo3;limpo;975828
1643308561.68473601341;10.4.1.1;10.1.1.1;59;500;54321;1234;600;0;1643308561.65684008598;0.02789592743;limpo3.log;limpo3;limpo;975828
1643308561.72226500511;10.4.1.1;10.1.1.1;59;500;54321;1234;601;0;1643308561.68388700485;0.03837800026;limpo3.log;limpo3;limpo;975828
1643308561.76526689529;10.4.1.1;10.1.1.1;59;500;54321;1234;602;0;1643308561.72949790955;0.03576898575;limpo3.log;limpo3;limpo;975828
1643308561.80702996254;10.4.1.1;10.1.1.1;59;500;54321;1234;603;0;1643308561.76812911034;0.03890085220;limpo3.log;limpo3;limpo;975828
1643308561.84584188461;10.4.1.1;10.1.1.1;59;500;54321;1234;604;0;1643308561.81243109703;0.03341078758;limpo3.log;limpo3;limpo;975828
1643308561.88124990463;10.4.1.1;10.1.1.1;59;500;54321;1234;605;0;1643308561.84442901611;0.03682088852;limpo3.log;limpo3;limpo;975828
1643308561.92038989067;10.4.1.1;10.1.1.1;59;500;54321;1234;606;0;1643308561.89290189743;0.02748799324;limpo3.log;limpo3;limpo;975828
1643308561.95783400536;10.4.1.1;10.1.1.1;59;500;54321;1234;607;0;1643308561.91985297203;0.03798103333;limpo3.log;limpo3;limpo;975828
1643308561.99796295166;10.4.1.1;10.1.1.1;59;500;54321;1234;608;0;1643308561.96885991096;0.02910304070;limpo3.log;limpo3;limpo;975828
1643308562.03915810585;10.4.1.1;10.1.1.1;59;500;54321;1234;609;0;1643308562.00003600121;0.03912210464;limpo3.log;limpo3;limpo;975828
1643308562.07452011108;10.4.1.1;10.1.1.1;59;500;54321;1234;610;0;1643308562.04028391838;0.03423619270;limpo3.log;limpo3;limpo;975828
1643308562.11922788620;10.4.1.1;10.1.1.1;59;500;54321;1234;611;0;1643308562.08035898209;0.03886890411;limpo3.log;limpo3;limpo;975828
1643308562.15374803543;10.4.1.1;10.1.1.1;59;500;54321;1234;612;0;1643308562.12026309967;0.03348493576;limpo3.log;limpo3;limpo;975828
1643308562.19453907013;10.4.1.1;10.1.1.1;59;500;54321;1234;613;0;1643308562.16021490097;0.03432416916;limpo3.log;limpo3;limpo;975828
1643308562.23786306381;10.4.1.1;10.1.1.1;59;500;54321;1234;614;0;1643308562.20034909248;0.03751397133;limpo3.log;limpo3;limpo;975828
1643308562.26948404312;10.4.1.1;10.1.1.1;59;500;54321;1234;615;0;1643308562.23636507988;0.03311896324;limpo3.log;limpo3;limpo;975828
1643308562.29995107651;10.4.1.1;10.1.1.1;59;500;54321;1234;616;0;1643308562.26824498177;0.03170609474;limpo3.log;limpo3;limpo;975828
1643308562.33348202705;10.4.1.1;10.1.1.1;59;500;54321;1234;617;0;1643308562.30471205711;0.02876996994;limpo3.log;limpo3;limpo;975828
1643308562.37048506737;10.4.1.1;10.1.1.1;59;500;54321;1234;618;0;1643308562.33626508713;0.03421998024;limpo3.log;limpo3;limpo;975828
1643308562.40549397469;10.4.1.1;10.1.1.1;59;500;54321;1234;619;0;1643308562.37241911888;0.03307485580;limpo3.log;limpo3;limpo;975828
1643308562.45012497902;10.4.1.1;10.1.1.1;59;500;54321;1234;620;0;1643308562.41236710548;0.03775787354;limpo3.log;limpo3;limpo;975828
1643308562.48082709312;10.4.1.1;10.1.1.1;59;500;54321;1234;621;0;1643308562.44835805893;0.03246903419;limpo3.log;limpo3;limpo;975828
1643308562.51690006256;10.4.1.1;10.1.1.1;59;500;54321;1234;622;0;1643308562.48826599121;0.02863407135;limpo3.log;limpo3;limpo;975828
1643308562.55377888680;10.4.1.1;10.1.1.1;59;500;54321;1234;623;0;1643308562.51987504959;0.03390383720;limpo3.log;limpo3;limpo;975828
1643308562.59396600723;10.4.1.1;10.1.1.1;59;500;54321;1234;624;0;1643308562.55223798752;0.04172801971;limpo3.log;limpo3;limpo;975828
1643308562.63011407852;10.4.1.1;10.1.1.1;59;500;54321;1234;625;0;1643308562.59652805328;0.03358602524;limpo3.log;limpo3;limpo;975828
1643308562.66140294075;10.4.1.1;10.1.1.1;59;500;54321;1234;626;0;1643308562.62806510925;0.03333783150;limpo3.log;limpo3;limpo;975828
1643308562.69809389114;10.4.1.1;10.1.1.1;59;500;54321;1234;627;0;1643308562.66415095329;0.03394293785;limpo3.log;limpo3;limpo;975828
1643308562.73394894600;10.4.1.1;10.1.1.1;59;500;54321;1234;628;0;1643308562.70012092590;0.03382802010;limpo3.log;limpo3;limpo;975828
1643308562.76979804039;10.4.1.1;10.1.1.1;59;500;54321;1234;629;0;1643308562.74001908302;0.02977895737;limpo3.log;limpo3;limpo;975828
1643308562.80555009842;10.4.1.1;10.1.1.1;59;500;54321;1234;630;0;1643308562.77211594582;0.03343415260;limpo3.log;limpo3;limpo;975828
1643308562.84660601616;10.4.1.1;10.1.1.1;59;500;54321;1234;631;0;1643308562.80815100670;0.03845500946;limpo3.log;limpo3;limpo;975828
1643308562.87754511833;10.4.1.1;10.1.1.1;59;500;54321;1234;632;0;1643308562.84828400612;0.02926111221;limpo3.log;limpo3;limpo;975828
1643308562.90914511681;10.4.1.1;10.1.1.1;59;500;54321;1234;633;0;1643308562.88018798828;0.02895712852;limpo3.log;limpo3;limpo;975828
1643308562.94000411034;10.4.1.1;10.1.1.1;59;500;54321;1234;634;0;1643308562.91191506386;0.02808904648;limpo3.log;limpo3;limpo;975828
1643308562.97218799591;10.4.1.1;10.1.1.1;59;500;54321;1234;635;0;1643308562.94407510757;0.02811288834;limpo3.log;limpo3;limpo;975828
1643308563.00379991531;10.4.1.1;10.1.1.1;59;500;54321;1234;636;0;1643308562.97641396523;0.02738595009;limpo3.log;limpo3;limpo;975828
1643308563.04112792015;10.4.1.1;10.1.1.1;59;500;54321;1234;637;0;1643308563.00836205482;0.03276586533;limpo3.log;limpo3;limpo;975828
1643308563.07772207260;10.4.1.1;10.1.1.1;59;500;54321;1234;638;0;1643308563.04437088966;0.03335118294;limpo3.log;limpo3;limpo;975828
1643308563.10442590714;10.4.1.1;10.1.1.1;59;500;54321;1234;639;0;1643308563.07623600960;0.02818989754;limpo3.log;limpo3;limpo;975828
1643308563.13882303238;10.4.1.1;10.1.1.1;59;500;54321;1234;640;0;1643308563.10379409790;0.03502893448;limpo3.log;limpo3;limpo;975828
1643308563.16463804245;10.4.1.1;10.1.1.1;59;500;54321;1234;641;0;1643308563.13575506210;0.02888298035;limpo3.log;limpo3;limpo;975828
1643308563.20214009285;10.4.1.1;10.1.1.1;59;500;54321;1234;642;0;1643308563.16814303398;0.03399705887;limpo3.log;limpo3;limpo;975828
1643308563.24119806290;10.4.1.1;10.1.1.1;59;500;54321;1234;643;0;1643308563.20444798470;0.03675007820;limpo3.log;limpo3;limpo;975828
1643308563.28327798843;10.4.1.1;10.1.1.1;59;500;54321;1234;644;0;1643308563.25018095970;0.03309702873;limpo3.log;limpo3;limpo;975828
1643308563.32725000381;10.4.1.1;10.1.1.1;59;500;54321;1234;645;0;1643308563.28838610649;0.03886389732;limpo3.log;limpo3;limpo;975828
1643308563.36272406578;10.4.1.1;10.1.1.1;59;500;54321;1234;646;0;1643308563.32914495468;0.03357911110;limpo3.log;limpo3;limpo;975828
1643308563.39548802376;10.4.1.1;10.1.1.1;59;500;54321;1234;647;0;1643308563.36769104004;0.02779698372;limpo3.log;limpo3;limpo;975828
1643308563.42807102203;10.4.1.1;10.1.1.1;59;500;54321;1234;648;0;1643308563.39967298508;0.02839803696;limpo3.log;limpo3;limpo;975828
1643308563.45971107483;10.4.1.1;10.1.1.1;59;500;54321;1234;649;0;1643308563.43229603767;0.02741503716;limpo3.log;limpo3;limpo;975828
1643308563.49188494682;10.4.1.1;10.1.1.1;59;500;54321;1234;650;0;1643308563.46357011795;0.02831482887;limpo3.log;limpo3;limpo;975828
1643308563.53699207306;10.4.1.1;10.1.1.1;59;500;54321;1234;651;0;1643308563.50002598763;0.03696608543;limpo3.log;limpo3;limpo;975828
1643308563.57156896591;10.4.1.1;10.1.1.1;59;500;54321;1234;652;0;1643308563.54038596153;0.03118300438;limpo3.log;limpo3;limpo;975828
1643308563.60420799255;10.4.1.1;10.1.1.1;59;500;54321;1234;653;0;1643308563.57624292374;0.02796506882;limpo3.log;limpo3;limpo;975828
1643308563.64124894142;10.4.1.1;10.1.1.1;59;500;54321;1234;654;0;1643308563.60821390152;0.03303503990;limpo3.log;limpo3;limpo;975828
